# Time (hours),k1,k2,k3,final_time
60060.1,1.88637,0.12167,0.00176078,800000
60860.9,1.88637,0.12167,0.00176078,800000
61661.7,1.88637,0.12167,0.00176078,800000
62462.5,1.88637,0.12167,0.00176078,800000
63263.3,1.88637,0.12167,0.00176078,800000
64064.1,1.88637,0.12167,0.00176078,800000
64864.9,1.88637,0.12167,0.00176078,800000
65665.7,1.88637,0.12167,0.00176078,800000
66466.5,1.88637,0.12167,0.00176078,800000
67267.3,1.88637,0.12167,0.00176078,800000
68068.1,1.88637,0.12167,0.00176078,800000
68868.9,1.88637,0.12167,0.00176078,800000
69669.7,1.88637,0.12167,0.00176078,800000
70470.5,1.88637,0.12167,0.00176078,800000
71271.3,1.88637,0.12167,0.00176078,800000
72072.1,1.88637,0.12167,0.00176078,800000
72872.9,1.88637,0.12167,0.00176078,800000
73673.7,1.88637,0.12167,0.00176078,800000
74474.5,1.88637,0.12167,0.00176078,800000
75275.3,1.88637,0.12167,0.00176078,800000
76076.1,1.88637,0.12167,0.00176078,800000
76876.9,1.88637,0.12167,0.00176078,800000
77677.7,1.88637,0.12167,0.00176078,800000
78478.5,1.88637,0.12167,0.00176078,800000
79279.3,1.88637,0.12167,0.00176078,800000
80080.1,1.88637,0.12167,0.00176078,800000
80880.9,1.88637,0.12167,0.00176078,800000
81681.7,1.88637,0.12167,0.00176078,800000
82482.5,1.88637,0.12167,0.00176078,800000
83283.3,1.88637,0.12167,0.00176078,800000
84084.1,1.88637,0.12167,0.00176078,800000
84884.9,1.88637,0.12167,0.00176078,800000
85685.7,1.88637,0.12167,0.00176078,800000
86486.5,1.88637,0.12167,0.00176078,800000
87287.3,1.88637,0.12167,0.00176078,800000
88088.1,1.88637,0.12167,0.00176078,800000
88888.9,1.88637,0.12167,0.00176078,800000
89689.7,1.88637,0.12167,0.00176078,800000
90490.5,1.88637,0.12167,0.00176078,800000
91291.3,1.88637,0.12167,0.00176078,800000
92092.1,1.88637,0.12167,0.00176078,800000
92892.9,1.88637,0.12167,0.00176078,800000
93693.7,1.88637,0.12167,0.00176078,800000
94494.5,1.88637,0.12167,0.00176078,800000
95295.3,1.88637,0.12167,0.00176078,800000
96096.1,1.88637,0.12167,0.00176078,800000
96896.9,1.88637,0.12167,0.00176078,800000
97697.7,1.88637,0.12167,0.00176078,800000
98498.5,1.88637,0.12167,0.00176078,800000
99299.3,1.88637,0.12167,0.00176078,800000
100100,1.88637,0.12167,0.00176078,800000
100901,1.88637,0.12167,0.00176078,800000
101702,1.88637,0.12167,0.00176078,800000
102503,1.88637,0.12167,0.00176078,800000
103303,1.88637,0.12167,0.00176078,800000
104104,1.88637,0.12167,0.00176078,800000
104905,1.88637,0.12167,0.00176078,800000
105706,1.88637,0.12167,0.00176078,800000
106507,1.88637,0.12167,0.00176078,800000
107307,1.88637,0.12167,0.00176078,800000
108108,1.88637,0.12167,0.00176078,800000
108909,1.88637,0.12167,0.00176078,800000
109710,1.88637,0.12167,0.00176078,800000
110511,1.88637,0.12167,0.00176078,800000
111311,1.88637,0.12167,0.00176078,800000
112112,1.88637,0.12167,0.00176078,800000
112913,1.88637,0.12167,0.00176078,800000
113714,1.88637,0.12167,0.00176078,800000
114515,1.88637,0.12167,0.00176078,800000
115315,1.88637,0.12167,0.00176078,800000
116116,1.88637,0.12167,0.00176078,800000
116917,1.88637,0.12167,0.00176078,800000
117718,1.88637,0.12167,0.00176078,800000
118519,1.88637,0.12167,0.00176078,800000
119319,1.88637,0.12167,0.00176078,800000
120120,1.88637,0.12167,0.00176078,800000
120921,1.88637,0.12167,0.00176078,800000
121722,1.88637,0.12167,0.00176078,800000
122523,1.88637,0.12167,0.00176078,800000
123323,1.88637,0.12167,0.00176078,800000
124124,1.88637,0.12167,0.00176078,800000
124925,1.88637,0.12167,0.00176078,800000
125726,1.88637,0.12167,0.00176078,800000
126527,1.88637,0.12167,0.00176078,800000
127327,1.88637,0.12167,0.00176078,800000
128128,1.88637,0.12167,0.00176078,800000
128929,1.88637,0.12167,0.00176078,800000
129730,1.88637,0.12167,0.00176078,800000
130531,1.88637,0.12167,0.00176078,800000
131331,1.88637,0.12167,0.00176078,800000
132132,1.88637,0.12167,0.00176078,800000
132933,1.88637,0.12167,0.00176078,800000
133734,1.88637,0.12167,0.00176078,800000
134535,1.88637,0.12167,0.00176078,800000
135335,1.88637,0.12167,0.00176078,800000
136136,1.88637,0.12167,0.00176078,800000
136937,1.88637,0.12167,0.00176078,800000
137738,1.88637,0.12167,0.00176078,800000
138539,1.88637,0.12167,0.00176078,800000
139339,1.88637,0.12167,0.00176078,800000
140140,1.88637,0.12167,0.00176078,800000
140941,1.88637,0.12167,0.00176078,800000
141742,1.88637,0.12167,0.00176078,800000
142543,1.88637,0.12167,0.00176078,800000
143343,1.88637,0.12167,0.00176078,800000
144144,1.88637,0.12167,0.00176078,800000
144945,1.88637,0.12167,0.00176078,800000
145746,1.88637,0.12167,0.00176078,800000
146547,1.88637,0.12167,0.00176078,800000
147347,1.88637,0.12167,0.00176078,800000
148148,1.88637,0.12167,0.00176078,800000
148949,1.88637,0.12167,0.00176078,800000
149750,1.88637,0.12167,0.00176078,800000
150551,1.88637,0.12167,0.00176078,800000
151351,1.88637,0.12167,0.00176078,800000
152152,1.88637,0.12167,0.00176078,800000
152953,1.88637,0.12167,0.00176078,800000
153754,1.88637,0.12167,0.00176078,800000
154555,1.88637,0.12167,0.00176078,800000
155355,1.88637,0.12167,0.00176078,800000
156156,1.88637,0.12167,0.00176078,800000
156957,1.88637,0.12167,0.00176078,800000
157758,1.88637,0.12167,0.00176078,800000
158559,1.88637,0.12167,0.00176078,800000
159359,1.88637,0.12167,0.00176078,800000
160160,1.88637,0.12167,0.00176078,800000
160961,1.88637,0.12167,0.00176078,800000
161762,1.88637,0.12167,0.00176078,800000
162563,1.88637,0.12167,0.00176078,800000
163363,1.88637,0.12167,0.00176078,800000
164164,1.88637,0.12167,0.00176078,800000
164965,1.88637,0.12167,0.00176078,800000
165766,1.88637,0.12167,0.00176078,800000
166567,1.88637,0.12167,0.00176078,800000
167367,1.88637,0.12167,0.00176078,800000
168168,1.88637,0.12167,0.00176078,800000
168969,1.88637,0.12167,0.00176078,800000
169770,1.88637,0.12167,0.00176078,800000
170571,1.88637,0.12167,0.00176078,800000
171371,1.88637,0.12167,0.00176078,800000
172172,1.88637,0.12167,0.00176078,800000
172973,1.88637,0.12167,0.00176078,800000
173774,1.88637,0.12167,0.00176078,800000
174575,1.88637,0.12167,0.00176078,800000
175375,1.88637,0.12167,0.00176078,800000
176176,1.88637,0.12167,0.00176078,800000
176977,1.88637,0.12167,0.00176078,800000
177778,1.88637,0.12167,0.00176078,800000
178579,1.88637,0.12167,0.00176078,800000
179379,1.88637,0.12167,0.00176078,800000
180180,1.88637,0.12167,0.00176078,800000
180981,1.88637,0.12167,0.00176078,800000
181782,1.88637,0.12167,0.00176078,800000
182583,1.88637,0.12167,0.00176078,800000
183383,1.88637,0.12167,0.00176078,800000
184184,1.88637,0.12167,0.00176078,800000
184985,1.88637,0.12167,0.00176078,800000
185786,1.88637,0.12167,0.00176078,800000
186587,1.88637,0.12167,0.00176078,800000
187387,1.88637,0.12167,0.00176078,800000
188188,1.88637,0.12167,0.00176078,800000
188989,1.88637,0.12167,0.00176078,800000
189790,1.88637,0.12167,0.00176078,800000
190591,1.88637,0.12167,0.00176078,800000
191391,1.88637,0.12167,0.00176078,800000
192192,1.88637,0.12167,0.00176078,800000
192993,1.88637,0.12167,0.00176078,800000
193794,1.88637,0.12167,0.00176078,800000
194595,1.88637,0.12167,0.00176078,800000
195395,1.88637,0.12167,0.00176078,800000
196196,1.88637,0.12167,0.00176078,800000
196997,1.88637,0.12167,0.00176078,800000
197798,1.88637,0.12167,0.00176078,800000
198599,1.88637,0.12167,0.00176078,800000
199399,1.88637,0.12167,0.00176078,800000
200200,1.88637,0.12167,0.00176078,800000
201001,1.88637,0.12167,0.00176078,800000
201802,1.88637,0.12167,0.00176078,800000
202603,1.88637,0.12167,0.00176078,800000
203403,1.88637,0.12167,0.00176078,800000
204204,1.88637,0.12167,0.00176078,800000
205005,1.88637,0.12167,0.00176078,800000
205806,1.88637,0.12167,0.00176078,800000
206607,1.88637,0.12167,0.00176078,800000
207407,1.88637,0.12167,0.00176078,800000
208208,1.88637,0.12167,0.00176078,800000
209009,1.88637,0.12167,0.00176078,800000
209810,1.88637,0.12167,0.00176078,800000
210611,1.88637,0.12167,0.00176078,800000
211411,1.88637,0.12167,0.00176078,800000
212212,1.88637,0.12167,0.00176078,800000
213013,1.88637,0.12167,0.00176078,800000
213814,1.88637,0.12167,0.00176078,800000
214615,1.88637,0.12167,0.00176078,800000
215415,1.88637,0.12167,0.00176078,800000
216216,1.88637,0.12167,0.00176078,800000
217017,1.88637,0.12167,0.00176078,800000
217818,1.88637,0.12167,0.00176078,800000
218619,1.88637,0.12167,0.00176078,800000
219419,1.88637,0.12167,0.00176078,800000
220220,1.88637,0.12167,0.00176078,800000
221021,1.88637,0.12167,0.00176078,800000
221822,1.88637,0.12167,0.00176078,800000
222623,1.88637,0.12167,0.00176078,800000
223423,1.88637,0.12167,0.00176078,800000
224224,1.88637,0.12167,0.00176078,800000
225025,1.88637,0.12167,0.00176078,800000
225826,1.88637,0.12167,0.00176078,800000
226627,1.88637,0.12167,0.00176078,800000
227427,1.88637,0.12167,0.00176078,800000
228228,1.88637,0.12167,0.00176078,800000
229029,1.88637,0.12167,0.00176078,800000
229830,1.88637,0.12167,0.00176078,800000
230631,1.88637,0.12167,0.00176078,800000
231431,1.88637,0.12167,0.00176078,800000
232232,1.88637,0.12167,0.00176078,800000
233033,1.88637,0.12167,0.00176078,800000
233834,1.88637,0.12167,0.00176078,800000
234635,1.88637,0.12167,0.00176078,800000
235435,1.88637,0.12167,0.00176078,800000
236236,1.88637,0.12167,0.00176078,800000
237037,1.88637,0.12167,0.00176078,800000
237838,1.88637,0.12167,0.00176078,800000
238639,1.88637,0.12167,0.00176078,800000
239439,1.88637,0.12167,0.00176078,800000
240240,1.88637,0.12167,0.00176078,800000
241041,1.88637,0.12167,0.00176078,800000
241842,1.88637,0.12167,0.00176078,800000
242643,1.88637,0.12167,0.00176078,800000
243443,1.88637,0.12167,0.00176078,800000
244244,1.88637,0.12167,0.00176078,800000
245045,1.88637,0.12167,0.00176078,800000
245846,1.88637,0.12167,0.00176078,800000
246647,1.88637,0.12167,0.00176078,800000
247447,1.88637,0.12167,0.00176078,800000
248248,1.88637,0.12167,0.00176078,800000
249049,1.88637,0.12167,0.00176078,800000
249850,1.88637,0.12167,0.00176078,800000
250651,1.88637,0.12167,0.00176078,800000
251451,1.88637,0.12167,0.00176078,800000
252252,1.88637,0.12167,0.00176078,800000
253053,1.88637,0.12167,0.00176078,800000
253854,1.88637,0.12167,0.00176078,800000
254655,1.88637,0.12167,0.00176078,800000
255455,1.88637,0.12167,0.00176078,800000
256256,1.88637,0.12167,0.00176078,800000
257057,1.88637,0.12167,0.00176078,800000
257858,1.88637,0.12167,0.00176078,800000
258659,1.88637,0.12167,0.00176078,800000
259459,1.88637,0.12167,0.00176078,800000
260260,1.88637,0.12167,0.00176078,800000
261061,1.88637,0.12167,0.00176078,800000
261862,1.88637,0.12167,0.00176078,800000
262663,1.88637,0.12167,0.00176078,800000
263463,1.88637,0.12167,0.00176078,800000
264264,1.88637,0.12167,0.00176078,800000
265065,1.88637,0.12167,0.00176078,800000
265866,1.88637,0.12167,0.00176078,800000
266667,1.88637,0.12167,0.00176078,800000
267467,1.88637,0.12167,0.00176078,800000
268268,1.88637,0.12167,0.00176078,800000
269069,1.88637,0.12167,0.00176078,800000
269870,1.88637,0.12167,0.00176078,800000
270671,1.88637,0.12167,0.00176078,800000
271471,1.88637,0.12167,0.00176078,800000
272272,1.88637,0.12167,0.00176078,800000
273073,1.88637,0.12167,0.00176078,800000
273874,1.88637,0.12167,0.00176078,800000
274675,1.88637,0.12167,0.00176078,800000
275475,1.88637,0.12167,0.00176078,800000
276276,1.88637,0.12167,0.00176078,800000
277077,1.88637,0.12167,0.00176078,800000
277878,1.88637,0.12167,0.00176078,800000
278679,1.88637,0.12167,0.00176078,800000
279479,1.88637,0.12167,0.00176078,800000
280280,1.88637,0.12167,0.00176078,800000
281081,1.88637,0.12167,0.00176078,800000
