Time,CHO,CH2O2,FRR_value,lm
0.023023023023023025,8.726878291529156e-12,635783.9416736466,5.301826169687093e-08,0.013546129832539434
0.024024024024024024,8.726878291529156e-12,635783.9416736466,5.2392455766791994e-08,0.013386236842699618
0.025025025025025023,8.726878291529156e-12,635783.9416736466,5.17740365945883e-08,0.013228231164476918
0.026026026026026026,8.726878291529156e-12,635783.9416736466,5.1162916989983646e-08,0.013072090520815014
0.02702702702702703,8.726878291529156e-12,635783.9416736466,5.0559010791860265e-08,0.012917792897606866
0.028028028028028028,8.726878291529156e-12,635783.9416736466,4.996223285611103e-08,0.012765316540590975
0.029029029029029027,8.726878291529156e-12,635783.9416736466,4.937249904363515e-08,0.01261463995228427
0.03003003003003003,8.726878291529156e-12,635783.9416736466,4.878972620847547e-08,0.012465741888951195
0.031031031031031032,8.726878291529156e-12,635783.9416736466,4.8213832186095736e-08,0.012318601357608585
0.03203203203203203,8.726878291529156e-12,635783.9416736466,4.764473578179642e-08,0.012173197613065883
0.03303303303303303,8.726878291529156e-12,635783.9416736466,4.708235675926706e-08,0.012029510155000296
0.03403403403403403,8.726878291529156e-12,635783.9416736466,4.652661582927386e-08,0.011887518725066479
0.035035035035035036,8.726878291529156e-12,635783.9416736466,4.597743463848082e-08,0.011747203304040329
0.036036036036036036,8.726878291529156e-12,635783.9416736466,4.543473575840275e-08,0.011608544108996496
0.037037037037037035,8.726878291529156e-12,635783.9416736466,4.4898442674488675e-08,0.011471521590519212
0.03803803803803804,8.726878291529156e-12,635783.9416736466,4.4368479775334203e-08,0.011336116429946034
0.03903903903903904,8.726878291529156e-12,635783.9416736466,4.384477234202107e-08,0.01120230953664413
0.04004004004004004,8.726878291529156e-12,635783.9416736466,4.332724653758269e-08,0.011070082045318713
0.04104104104104104,8.726878291529156e-12,635783.9416736466,4.281582939659385e-08,0.01093941531335323
0.04204204204204204,8.726878291529156e-12,635783.9416736466,4.231044881488349e-08,0.010810290918180974
0.043043043043043044,8.726878291529156e-12,635783.9416736466,4.1811033539368753e-08,0.010682690654687698
0.044044044044044044,8.726878291529156e-12,635783.9416736466,4.131751315800908e-08,0.010556596532644897
0.04504504504504504,8.726878291529156e-12,635783.9416736466,4.082981808987895e-08,0.01043199077417338
0.04604604604604605,8.726878291529156e-12,635783.9416736466,4.034787957535767e-08,0.010308855811236792
0.04704704704704705,8.726878291529156e-12,635783.9416736466,3.987162966643505e-08,0.01018717428316471
0.04804804804804805,8.726878291529156e-12,635783.9416736466,3.940100121713153e-08,0.010066929034204985
0.04904904904904905,8.726878291529156e-12,635783.9416736466,3.8935927874031274e-08,0.00994810311110496
0.050050050050050046,8.726878291529156e-12,635783.9416736466,3.847634406692707e-08,0.009830679760721262
0.05105105105105105,8.726878291529156e-12,635783.9416736466,3.802218499957572e-08,0.009714642427657785
0.05205205205205205,8.726878291529156e-12,635783.9416736466,3.7573386640562425e-08,0.009599974751931563
0.05305305305305305,8.726878291529156e-12,635783.9416736466,3.712988571427308e-08,0.009486660566666196
0.05405405405405406,8.726878291529156e-12,635783.9416736466,3.669161969197313e-08,0.009374683895812497
0.055055055055055056,8.726878291529156e-12,635783.9416736466,3.625852678299166e-08,0.009264028951896045
0.056056056056056056,8.726878291529156e-12,635783.9416736466,3.583054592600967e-08,0.009154680133791325
0.057057057057057055,8.726878291529156e-12,635783.9416736466,3.540761678045102e-08,0.009046622024522144
0.058058058058058054,8.726878291529156e-12,635783.9416736466,3.4989679717975114e-08,0.008939839389088005
0.05905905905905906,8.726878291529156e-12,635783.9416736466,3.457667581406998e-08,0.008834317172316142
0.06006006006006006,8.726878291529156e-12,635783.9416736466,3.416854683974453e-08,0.008730040496738905
0.06106106106106106,8.726878291529156e-12,635783.9416736466,3.376523525331894e-08,0.008626994660496202
0.062062062062062065,8.726878291529156e-12,635783.9416736466,3.3366684192311884e-08,0.0085251651352627
0.06306306306306306,8.726878291529156e-12,635783.9416736466,3.297283746542358e-08,0.008424537564199492
0.06406406406406406,8.726878291529156e-12,635783.9416736466,3.2583639544613416e-08,0.008325097759929938
0.06506506506506507,8.726878291529156e-12,635783.9416736466,3.219903555727112e-08,0.008226831702539404
0.06606606606606606,8.726878291529156e-12,635783.9416736466,3.181897127848032e-08,0.008129725537598609
0.06706706706706707,8.726878291529156e-12,635783.9416736466,3.1443393123373454e-08,0.0080337655742103
0.06806806806806806,8.726878291529156e-12,635783.9416736466,3.107224813957681e-08,0.007938938283078996
0.06906906906906907,8.726878291529156e-12,635783.9416736466,3.070548399974499e-08,0.007845230294603493
0.07007007007007007,8.726878291529156e-12,635783.9416736466,3.034304899418314e-08,0.007752628396991908
0.07107107107107107,8.726878291529156e-12,635783.9416736466,2.998489202355662e-08,0.00766111953439896
0.07207207207207207,8.726878291529156e-12,635783.9416736466,2.963096259168643e-08,0.007570690805085237
0.07307307307307308,8.726878291529156e-12,635783.9416736466,2.9281210798429906e-08,0.0074813294595981955
0.07407407407407407,8.726878291529156e-12,635783.9416736466,2.8935587332645276e-08,0.007393022898974629
0.07507507507507508,8.726878291529156e-12,635783.9416736466,2.8594043465239386e-08,0.0073057586729643525
0.07607607607607608,8.726878291529156e-12,635783.9416736466,2.825653104229743e-08,0.0072195244782748535
0.07707707707707707,8.726878291529156e-12,635783.9416736466,2.7923002478293732e-08,0.007134308156836666
0.07807807807807808,8.726878291529156e-12,635783.9416736466,2.7593410749382773e-08,0.007050097694089215
0.07907907907907907,8.726878291529156e-12,635783.9416736466,2.7267709386769315e-08,0.006966881217286896
0.08008008008008008,8.726878291529156e-12,635783.9416736466,2.694585247015682e-08,0.006884646993825152
0.08108108108108109,8.726878291529156e-12,635783.9416736466,2.662779462127318e-08,0.006803383429586299
0.08208208208208208,8.726878291529156e-12,635783.9416736466,2.631349099747292e-08,0.006723079067304893
0.08308308308308308,8.726878291529156e-12,635783.9416736466,2.600289728541485e-08,0.006643722584952373
0.08408408408408408,8.726878291529156e-12,635783.9416736466,2.5695969694814374e-08,0.006565302794140786
0.08508508508508508,8.726878291529156e-12,635783.9416736466,2.5392664952269548e-08,0.0064878086385453445
0.08608608608608609,8.726878291529156e-12,635783.9416736466,2.5092940295160015e-08,0.006411229192345608
0.08708708708708708,8.726878291529156e-12,635783.9416736466,2.4796753465617943e-08,0.006335553658685064
0.08808808808808809,8.726878291529156e-12,635783.9416736466,2.450406270457013e-08,0.006260771368148887
0.0890890890890891,8.726878291529156e-12,635783.9416736466,2.4214826745850434e-08,0.006186871777259673
0.09009009009009009,8.726878291529156e-12,635783.9416736466,2.39290048103817e-08,0.006113844466990924
0.09109109109109109,8.726878291529156e-12,635783.9416736466,2.364655660042637e-08,0.006041679141298077
0.0920920920920921,8.726878291529156e-12,635783.9416736466,2.3367442293904933e-08,0.005970365625666882
0.09309309309309309,8.726878291529156e-12,635783.9416736466,2.309162253878146e-08,0.005899893865678902
0.0940940940940941,8.726878291529156e-12,635783.9416736466,2.281905844751539e-08,0.005830253925593953
0.09509509509509509,8.726878291529156e-12,635783.9416736466,2.2549711591578852e-08,0.0057614359869492746
0.0960960960960961,8.726878291529156e-12,635783.9416736466,2.22835439960386e-08,0.005693430347175237
0.0970970970970971,8.726878291529156e-12,635783.9416736466,2.2020518134202035e-08,0.00562622741822738
0.0980980980980981,8.726878291529156e-12,635783.9416736466,2.1760596922326314e-08,0.005559817725234612
0.0990990990990991,8.726878291529156e-12,635783.9416736466,2.1503743714389983e-08,0.005494191905163351
0.10010010010010009,8.726878291529156e-12,635783.9416736466,2.1249922296926245e-08,0.0054293407054974464
0.1011011011011011,8.726878291529156e-12,635783.9416736466,2.0999096883917317e-08,0.005365254982933671
0.1021021021021021,8.726878291529156e-12,635783.9416736466,2.0751232111748947e-08,0.00530192570209262
0.1031031031031031,8.726878291529156e-12,635783.9416736466,2.050629303422458e-08,0.005239343934244819
0.1041041041041041,8.726878291529156e-12,635783.9416736466,2.026424511763829e-08,0.005177500856051875
0.10510510510510511,8.726878291529156e-12,635783.9416736466,2.0025054235905938e-08,0.005116387748322481
0.1061061061061061,8.726878291529156e-12,635783.9416736466,1.978868666575374e-08,0.005055995994783107
0.10710710710710711,8.726878291529156e-12,635783.9416736466,1.9555109081963706e-08,0.004996317080863201
0.10810810810810811,8.726878291529156e-12,635783.9416736466,1.9324288552675105e-08,0.004937342592494725
0.1091091091091091,8.726878291529156e-12,635783.9416736466,1.9096192534741448e-08,0.004879064214925871
0.11011011011011011,8.726878291529156e-12,635783.9416736466,1.8870788869142283e-08,0.0048214737315487675
0.1111111111111111,8.726878291529156e-12,635783.9416736466,1.8648045776449113e-08,0.00476456302274103
0.11211211211211211,8.726878291529156e-12,635783.9416736466,1.8427931852344842e-08,0.004708324064720983
0.11311311311311312,8.726878291529156e-12,635783.9416736466,1.8210416063196128e-08,0.0046527489284163975
0.11411411411411411,8.726878291529156e-12,635783.9416736466,1.7995467741677967e-08,0.004597829778346578
0.11511511511511512,8.726878291529156e-12,635783.9416736466,1.7783056582449956e-08,0.004543558871517645
0.11611611611611611,8.726878291529156e-12,635783.9416736466,1.757315263788356e-08,0.004489928556330862
0.11711711711711711,8.726878291529156e-12,635783.9416736466,1.7365726313839842e-08,0.004436931271503841
0.11811811811811812,8.726878291529156e-12,635783.9416736466,1.7160748365496993e-08,0.004384559545004485
0.11911911911911911,8.726878291529156e-12,635783.9416736466,1.6958189893227152e-08,0.004332805992997517
0.12012012012012012,8.726878291529156e-12,635783.9416736466,1.6758022338521893e-08,0.004281663318803439
0.12112112112112113,8.726878291529156e-12,635783.9416736466,1.6560217479965747e-08,0.004231124311869781
0.12212212212212212,8.726878291529156e-12,635783.9416736466,1.636474742925733e-08,0.004181181846754491
0.12312312312312312,8.726878291529156e-12,635783.9416736466,1.617158462727739e-08,0.00413182888212133
0.12412412412412413,8.726878291529156e-12,635783.9416736466,1.598070184020327e-08,0.004083058459747116
0.12512512512512514,8.726878291529156e-12,635783.9416736466,1.5792072155669253e-08,0.004034863703540698
0.12612612612612611,8.726878291529156e-12,635783.9416736466,1.5605668978972203e-08,0.003987237818573499
0.12712712712712712,8.726878291529156e-12,635783.9416736466,1.5421466029322003e-08,0.003940174090121504
0.12812812812812813,8.726878291529156e-12,635783.9416736466,1.523943733613627e-08,0.0038936658827185638
0.12912912912912913,8.726878291529156e-12,635783.9416736466,1.5059557235378768e-08,0.0038477066392208627
0.13013013013013014,8.726878291529156e-12,635783.9416736466,1.4881800365941096e-08,0.0038022898798824355
0.13113113113113112,8.726878291529156e-12,635783.9416736466,1.4706141666067e-08,0.0037574092014415954
0.13213213213213212,8.726878291529156e-12,635783.9416736466,1.453255636981899e-08,0.0037130582762181434
0.13313313313313313,8.726878291529156e-12,635783.9416736466,1.4361020003586597e-08,0.003669230851221236
0.13413413413413414,8.726878291529156e-12,635783.9416736466,1.4191508382635864e-08,0.003625920747267783
0.13513513513513514,8.726878291529156e-12,635783.9416736466,1.402399760769956e-08,0.00358312185811125
0.13613613613613612,8.726878291529156e-12,635783.9416736466,1.3858464061607666e-08,0.0035408281495807447
0.13713713713713713,8.726878291529156e-12,635783.9416736466,1.3694884405957584e-08,0.0034990336587302673
0.13813813813813813,8.726878291529156e-12,635783.9416736466,1.3533235577823716e-08,0.0034577324929979994
0.13913913913913914,8.726878291529156e-12,635783.9416736466,1.3373494786505821e-08,0.0034169188293755176
0.14014014014014015,8.726878291529156e-12,635783.9416736466,1.3215639510315784e-08,0.003376586913586815
0.14114114114114115,8.726878291529156e-12,635783.9416736466,1.3059647493402314e-08,0.0033367310592770103
0.14214214214214213,8.726878291529156e-12,635783.9416736466,1.2905496742613096e-08,0.0032973456472106355
0.14314314314314314,8.726878291529156e-12,635783.9416736466,1.2753165524394024e-08,0.0032584251244793857
0.14414414414414414,8.726878291529156e-12,635783.9416736466,1.2602632361724997e-08,0.00321996400371922
0.14514514514514515,8.726878291529156e-12,635783.9416736466,1.245387603109189e-08,0.0031819568623367035
0.14614614614614616,8.726878291529156e-12,635783.9416736466,1.2306875559494283e-08,0.003144398341744482
0.14714714714714713,8.726878291529156e-12,635783.9416736466,1.2161610221488501e-08,0.003107283146605781
0.14814814814814814,8.726878291529156e-12,635783.9416736466,1.2018059536265537e-08,0.0030706060440878194
0.14914914914914915,8.726878291529156e-12,635783.9416736466,1.187620326476351e-08,0.00303436186312404
0.15015015015015015,8.726878291529156e-12,635783.9416736466,1.1736021406814167e-08,0.0029985454936850456
0.15115115115115116,8.726878291529156e-12,635783.9416736466,1.1597494198323075e-08,0.002963151886058141
0.15215215215215216,8.726878291529156e-12,635783.9416736466,1.1460602108483114e-08,0.0029281760501353796
0.15315315315315314,8.726878291529156e-12,635783.9416736466,1.1325325837020834e-08,0.0028936130547100127
0.15415415415415415,8.726878291529156e-12,635783.9416736466,1.1191646311475354e-08,0.0028594580267812444
0.15515515515515516,8.726878291529156e-12,635783.9416736466,1.1059544684509322e-08,0.0028257061508671923
0.15615615615615616,8.726878291529156e-12,635783.9416736466,1.0929002331251681e-08,0.0027923526683259568
0.15715715715715717,8.726878291529156e-12,635783.9416736466,1.0800000846671746e-08,0.0027593928766847064
0.15815815815815815,8.726878291529156e-12,635783.9416736466,1.0672522042984304e-08,0.0027268221289766803
0.15915915915915915,8.726878291529156e-12,635783.9416736466,1.0546547947085344e-08,0.002694635833086017
0.16016016016016016,8.726878291529156e-12,635783.9416736466,1.0422060798018036e-08,0.002662829451100318
0.16116116116116116,8.726878291529156e-12,635783.9416736466,1.0299043044468641e-08,0.00263139849867085
0.16216216216216217,8.726878291529156e-12,635783.9416736466,1.0177477342291967e-08,0.002600338544380303
0.16316316316316315,8.726878291529156e-12,635783.9416736466,1.0057346552066033e-08,0.0025696452091180104
0.16416416416416416,8.726878291529156e-12,635783.9416736466,9.938633736675608e-09,0.002539314165462539
0.16516516516516516,8.726878291529156e-12,635783.9416736466,9.82132215892425e-09,0.002509341137071574
0.16616616616616617,8.726878291529156e-12,635783.9416736466,9.705395279174565e-09,0.0024797218980790008
0.16716716716716717,8.726878291529156e-12,635783.9416736466,9.590836753016284e-09,0.002450452272499103
0.16816816816816815,8.726878291529156e-12,635783.9416736466,9.47763042896189e-09,0.0024215281336377966
0.16916916916916916,8.726878291529156e-12,635783.9416736466,9.365760346169432e-09,0.0023929454035108116
0.17017017017017017,8.726878291529156e-12,635783.9416736466,9.255210732192238e-09,0.0023647000522687396
0.17117117117117117,8.726878291529156e-12,635783.9416736466,9.145966000755147e-09,0.0023367880976288705
0.17217217217217218,8.726878291529156e-12,635783.9416736466,9.038010749557034e-09,0.0023092056043137353
0.17317317317317318,8.726878291529156e-12,635783.9416736466,8.931329758099257e-09,0.0022819486834962737
0.17417417417417416,8.726878291529156e-12,635783.9416736466,8.825907985539728e-09,0.0022550134922515543
0.17517517517517517,8.726878291529156e-12,635783.9416736466,8.721730568572327e-09,0.002228396233014963
0.17617617617617617,8.726878291529156e-12,635783.9416736466,8.618782819331321e-09,0.0022020931530467897
0.17717717717717718,8.726878291529156e-12,635783.9416736466,8.517050223320571e-09,0.002176100543903132
0.1781781781781782,8.726878291529156e-12,635783.9416736466,8.416518437367114e-09,0.002150414740913047
0.17917917917917917,8.726878291529156e-12,635783.9416736466,8.317173287598953e-09,0.002125032122661872
0.18018018018018017,8.726878291529156e-12,635783.9416736466,8.219000767446698e-09,0.002099949110480646
0.18118118118118118,8.726878291529156e-12,635783.9416736466,8.121987035668785e-09,0.002075162167941556
0.18218218218218218,8.726878291529156e-12,635783.9416736466,8.026118414400015e-09,0.0020506678003593395
0.1831831831831832,8.726878291529156e-12,635783.9416736466,7.931381387223136e-09,0.002026462554298574
0.1841841841841842,8.726878291529156e-12,635783.9416736466,7.837762597263168e-09,0.0020025430170867798
0.18518518518518517,8.726878291529156e-12,635783.9416736466,7.745248845304235e-09,0.0019789058163332696
0.18618618618618618,8.726878291529156e-12,635783.9416736466,7.653827087928614e-09,0.001955547619453681
0.1871871871871872,8.726878291529156e-12,635783.9416736466,7.56348443567777e-09,0.001932465133200117
0.1881881881881882,8.726878291529156e-12,635783.9416736466,7.474208151235079e-09,0.001909655103196836
0.1891891891891892,8.726878291529156e-12,635783.9416736466,7.38598564763e-09,0.0018871143134814193
0.19019019019019018,8.726878291529156e-12,635783.9416736466,7.2988044864634575e-09,0.0018648395860513566
0.19119119119119118,8.726878291529156e-12,635783.9416736466,7.212652376154167e-09,0.001842827780415983
0.1921921921921922,8.726878291529156e-12,635783.9416736466,7.127517170205654e-09,0.0018210757931537034
0.1931931931931932,8.726878291529156e-12,635783.9416736466,7.043386865493731e-09,0.0017995805574744458
0.1941941941941942,8.726878291529156e-12,635783.9416736466,6.960249600574193e-09,0.0017783390427872764
0.19519519519519518,8.726878291529156e-12,635783.9416736466,6.878093654010484e-09,0.0017573482542731205
0.1961961961961962,8.726878291529156e-12,635783.9416736466,6.796907442721099e-09,0.001736605232462526
0.1971971971971972,8.726878291529156e-12,635783.9416736466,6.716679520346502e-09,0.0017161070528184108
0.1981981981981982,8.726878291529156e-12,635783.9416736466,6.637398575635321e-09,0.0016958508253237352
0.1991991991991992,8.726878291529156e-12,635783.9416736466,6.559053430849569e-09,0.0016758336940740418
0.20020020020020018,8.726878291529156e-12,635783.9416736466,6.481633040188732e-09,0.0016560528368748037
0.2012012012012012,8.726878291529156e-12,635783.9416736466,6.405126488232407e-09,0.0016365054648435273
0.2022022022022022,8.726878291529156e-12,635783.9416736466,6.329522988401363e-09,0.0016171888220165498
0.2032032032032032,8.726878291529156e-12,635783.9416736466,6.254811881436755e-09,0.001598100184960479
0.2042042042042042,8.726878291529156e-12,635783.9416736466,6.180982633897271e-09,0.00157923686238822
0.20520520520520522,8.726878291529156e-12,635783.9416736466,6.108024836674052e-09,0.001560596194779532
0.2062062062062062,8.726878291529156e-12,635783.9416736466,6.035928203523108e-09,0.001542175554006066
0.2072072072072072,8.726878291529156e-12,635783.9416736466,5.964682569615077e-09,0.0015239723429608285
0.2082082082082082,8.726878291529156e-12,635783.9416736466,5.894277890102093e-09,0.0015059839951920167
0.2092092092092092,8.726878291529156e-12,635783.9416736466,5.824704238701584e-09,0.001488207974541178
0.21021021021021022,8.726878291529156e-12,635783.9416736466,5.755951806296759e-09,0.0014706417747856397
0.2112112112112112,8.726878291529156e-12,635783.9416736466,5.6880108995536454e-09,0.0014532829192851586
0.2122122122122122,8.726878291529156e-12,635783.9416736466,5.620871939554426e-09,0.0014361289606327427
0.2132132132132132,8.726878291529156e-12,635783.9416736466,5.5545254604469256e-09,0.0014191774803095935
0.21421421421421422,8.726878291529156e-12,635783.9416736466,5.488962108110021e-09,0.001402426088344122
0.21521521521521522,8.726878291529156e-12,635783.9416736466,5.424172638834822e-09,0.0013858724229749882
0.21621621621621623,8.726878291529156e-12,635783.9416736466,5.360147918021406e-09,0.0013695141503181198
0.2172172172172172,8.726878291529156e-12,635783.9416736466,5.296878918890942e-09,0.0013533489640376597
0.2182182182182182,8.726878291529156e-12,635783.9416736466,5.23435672121301e-09,0.0013373745850207982
0.21921921921921922,8.726878291529156e-12,635783.9416736466,5.172572510047954e-09,0.0013215887610564438
0.22022022022022023,8.726878291529156e-12,635783.9416736466,5.111517574504067e-09,0.0013059892665176853
0.22122122122122123,8.726878291529156e-12,635783.9416736466,5.051183306509458e-09,0.001290573902048004
0.2222222222222222,8.726878291529156e-12,635783.9416736466,4.991561199598398e-09,0.0012753404942511875
0.22322322322322322,8.726878291529156e-12,635783.9416736466,4.932642847712014e-09,0.0012602868953849066
0.22422422422422422,8.726878291529156e-12,635783.9416736466,4.874419944013121e-09,0.0012454109830579054
0.22522522522522523,8.726878291529156e-12,635783.9416736466,4.816884279715048e-09,0.001230710659930769
0.22622622622622623,8.726878291529156e-12,635783.9416736466,4.7600277429242985e-09,0.001216183853420221
0.2272272272272272,8.726878291529156e-12,635783.9416736466,4.703842317496854e-09,0.0012018285154069125
0.22822822822822822,8.726878291529156e-12,635783.9416736466,4.648320081907989e-09,0.0011876426219466596
0.22922922922922923,8.726878291529156e-12,635783.9416736466,4.593453208135424e-09,0.00117362417298509
0.23023023023023023,8.726878291529156e-12,635783.9416736466,4.539233960555661e-09,0.0011597711920756572
0.23123123123123124,8.726878291529156e-12,635783.9416736466,4.485654694853347e-09,0.0011460817261009833
0.23223223223223222,8.726878291529156e-12,635783.9416736466,4.432707856943507e-09,0.0011325538449974912
0.23323323323323322,8.726878291529156e-12,635783.9416736466,4.380385981906505e-09,0.0011191856414832864
0.23423423423423423,8.726878291529156e-12,635783.9416736466,4.328681692935569e-09,0.0011059752307892522
0.23523523523523523,8.726878291529156e-12,635783.9416736466,4.277587700296743e-09,0.0010929207503933174
0.23623623623623624,8.726878291529156e-12,635783.9416736466,4.227096800301121e-09,0.0010800203597578614
0.23723723723723725,8.726878291529156e-12,635783.9416736466,4.1772018742891964e-09,0.0010672722400702189
0.23823823823823823,8.726878291529156e-12,635783.9416736466,4.127895887627221e-09,0.0010546745939862471
0.23923923923923923,8.726878291529156e-12,635783.9416736466,4.0791718887153885e-09,0.0010422256453769202
0.24024024024024024,8.726878291529156e-12,635783.9416736466,4.0310230080077425e-09,0.0010299236390779146
0.24124124124124124,8.726878291529156e-12,635783.9416736466,3.9834424570436435e-09,0.0010177668406421505
0.24224224224224225,8.726878291529156e-12,635783.9416736466,3.936423527490672e-09,0.001005753536095254
0.24324324324324323,8.726878291529156e-12,635783.9416736466,3.8899595901988295e-09,0.000993882031693905
0.24424424424424424,8.726878291529156e-12,635783.9416736466,3.844044094265896e-09,0.0009821506536870387
0.24524524524524524,8.726878291529156e-12,635783.9416736466,3.79867056611383e-09,0.000970557748079865
0.24624624624624625,8.726878291529156e-12,635783.9416736466,3.753832608576066e-09,0.0009591016804006735
0.24724724724724725,8.726878291529156e-12,635783.9416736466,3.70952389999558e-09,0.0009477808354703908
0.24824824824824826,8.726878291529156e-12,635783.9416736466,3.6657381933336096e-09,0.0009365936171748587
0.24924924924924924,8.726878291529156e-12,635783.9416736466,3.6224693152888876e-09,0.0009255384482397991
0.2502502502502503,8.726878291529156e-12,635783.9416736466,3.5797111654272784e-09,0.0009146137700084358
0.25125125125125125,8.726878291529156e-12,635783.9416736466,3.5374577153216833e-09,0.0009038180422217415
0.25225225225225223,8.726878291529156e-12,635783.9416736466,3.4957030077020916e-09,0.0008931497428012782
0.25325325325325326,8.726878291529156e-12,635783.9416736466,3.454441155615683e-09,0.0008826073676346003
0.25425425425425424,8.726878291529156e-12,635783.9416736466,3.413666341596826e-09,0.0008721894303631922
0.2552552552552553,8.726878291529156e-12,635783.9416736466,3.3733728168468757e-09,0.0008618944621729078
0.25625625625625625,8.726878291529156e-12,635783.9416736466,3.3335549004236664e-09,0.0008517210115868837
0.25725725725725723,8.726878291529156e-12,635783.9416736466,3.2942069784405513e-09,0.0008416676442608975
0.25825825825825827,8.726878291529156e-12,635783.9416736466,3.2553235032749133e-09,0.0008317329427811405
0.25925925925925924,8.726878291529156e-12,635783.9416736466,3.216898992786011e-09,0.0008219155064643787
0.2602602602602603,8.726878291529156e-12,635783.9416736466,3.1789280295420526e-09,0.0008122139511604709
0.26126126126126126,8.726878291529156e-12,635783.9416736466,3.1414052600564023e-09,0.0008026269090572201
0.26226226226226224,8.726878291529156e-12,635783.9416736466,3.1043253940327955e-09,0.000793153028487526
0.26326326326326327,8.726878291529156e-12,635783.9416736466,3.067683203619467e-09,0.0007837909737388155
0.26426426426426425,8.726878291529156e-12,635783.9416736466,3.0314735226720833e-09,0.0007745394248647216
0.2652652652652653,8.726878291529156e-12,635783.9416736466,2.9956912460253657e-09,0.0007653970774989859
0.26626626626626626,8.726878291529156e-12,635783.9416736466,2.9603313287733277e-09,0.0007563626426715568
0.26726726726726724,8.726878291529156e-12,635783.9416736466,2.9253887855579927e-09,0.0007474348466268597
0.2682682682682683,8.726878291529156e-12,635783.9416736466,2.8908586898665185e-09,0.0007386124306442109
0.26926926926926925,8.726878291529156e-12,635783.9416736466,2.8567361733366058e-09,0.000729894150860352
0.2702702702702703,8.726878291529156e-12,635783.9416736466,2.8230164250701215e-09,0.0007212787780940793
0.27127127127127126,8.726878291529156e-12,635783.9416736466,2.7896946909548097e-09,0.0007127650976729423
0.27227227227227224,8.726878291529156e-12,635783.9416736466,2.756766272994017e-09,0.0007043519092619886
0.2732732732732733,8.726878291529156e-12,635783.9416736466,2.7242265286443245e-09,0.0006960380266945299
0.27427427427427425,8.726878291529156e-12,635783.9416736466,2.692070870161002e-09,0.0006878222778049055
0.2752752752752753,8.726878291529156e-12,635783.9416736466,2.6602947639511873e-09,0.00067970350426322
0.27627627627627627,8.726878291529156e-12,635783.9416736466,2.628893729934697e-09,0.0006716805614120313
0.2772772772772773,8.726878291529156e-12,635783.9416736466,2.597863340912388e-09,0.0006637523181049669
0.2782782782782783,8.726878291529156e-12,635783.9416736466,2.567199221941969e-09,0.0006559176565472446
0.27927927927927926,8.726878291529156e-12,635783.9416736466,2.536897049721182e-09,0.0006481754721380758
0.2802802802802803,8.726878291529156e-12,635783.9416736466,2.506952551978266e-09,0.0006405246733149286
0.28128128128128127,8.726878291529156e-12,635783.9416736466,2.477361506869611e-09,0.0006329641813996303
0.2822822822822823,8.726878291529156e-12,635783.9416736466,2.4481197423845298e-09,0.0006254929304462851
0.2832832832832833,8.726878291529156e-12,635783.9416736466,2.419223135757044e-09,0.0006181098670909876
0.28428428428428426,8.726878291529156e-12,635783.9416736466,2.3906676128846243e-09,0.0006108139504033102
0.2852852852852853,8.726878291529156e-12,635783.9416736466,2.362449147753785e-09,0.0006036041517395434
