datetime,PLL:.19RA_10GH101XG04R.DInput.St.PV,PLL:.19RA_10GH101XG08.DInput.St.PV,PLL:.19RA_10GH101XG13.DInput.St.PV,PLL:.19RA_CP205A.SDDevCtl.St.Running,PLL:.19RA_CP205AWG40E.DInput.St.PV,PLL:.19RA_CP205B.SDDevCtl.St.Running,PLL:.19RA_CP205BWG40E.DInput.St.PV,PLL:.19RA_CP205C.SDDevCtl.St.Running,PLL:.19RA_CP205CWG40E.DInput.St.PV,PLL:.19RA_CS001VWJ1.AInput1.St.PV,PLL:.19RA_CS002VWJ1.AInput1.St.PV,PLL:.19RA_CS003VWJ1.AInput1.St.PV,PLL:.19RA_CS004VWJ1.AInput1.St.PV,PLL:.19RA_CS005VWJ1.AInput1.St.PV,PLL:.19RA_CS006VWJ1.AInput1.St.PV,PLL:.19RA_CS007VWJ1.AInput1.St.PV,PLL:.19RA_CS008VWJ1.AInput1.St.PV,PLL:.19RA_CS009VWJ1.AInput1.St.PV,PLL:.19RA_CS010VWJ1.AInput1.St.PV,PLL:.19RA_CS011VWJ1.AInput1.St.PV,PLL:.19RA_CS012VWJ1.AInput1.St.PV,PLL:.19RA_CS013VWJ1.AInput1.St.PV,PLL:.19RA_CS014VWJ1.AInput1.St.PV,PLL:.19RA_CS015VWJ1.AInput1.St.PV,PLL:.19RA_CS016VWJ1.AInput1.St.PV,PLL:.19RA_FT205A.AInput1.St.PV,PLL:.19RA_FT205B.AInput1.St.PV,PLL:.19RA_FT205C.AInput1.St.PV,PLL:.19RA_FT208.AInput1.St.PV,PLL:.19RA_PIT214.AInput1.St.PV,PLL:.19RA_PIT264.AInput1.St.PV,PLL:.19RA_PIT300A.AInput1.St.PV,PLL:.19RA_PIT300B.AInput1.St.PV,PLL:.19RA_PIT300C.AInput1.St.PV,PLL:.19RA_PIT300D.AInput1.St.PV,PLL:.19RA_PIT300E.AInput1.St.PV,PLL:.19RA_PIT300F.AInput1.St.PV,PLL:.19RA_PIT300G.AInput1.St.PV,PLL:.19RA_PIT300H.AInput1.St.PV,PLL:.19RA_PIT300I.AInput1.St.PV,PLL:.19RA_PIT300J.AInput1.St.PV,PLL:.19RA_PIT300K.AInput1.St.PV,PLL:.19RA_PIT300L.AInput1.St.PV,PLL:.19RA_PIT300M.AInput1.St.PV,PLL:.19RA_PIT300N.AInput1.St.PV,PLL:.19RA_PIT300O.AInput1.St.PV,PLL:.19RA_PIT300P.AInput1.St.PV,PLL:.19RA_PIT307.AInput1.St.PV,PLL:.19RA_RE001IWJ01.AInput1.St.PV,PLL:.19RA_RE001IWJ02.AInput1.St.PV,PLL:.19RA_RE002IWJ01.AInput1.St.PV,PLL:.19RA_RE002IWJ02.AInput1.St.PV,PLL:.19RA_RE003IWJ01.AInput1.St.PV,PLL:.19RA_RE003IWJ02.AInput1.St.PV,PLL:.19RA_RE004IWJ01.AInput1.St.PV,PLL:.19RA_RE004IWJ02.AInput1.St.PV,PLL:.19RA_RE005IWJ01.AInput1.St.PV,PLL:.19RA_RE005IWJ02.AInput1.St.PV,PLL:.19RA_RE006IWJ01.AInput1.St.PV,PLL:.19RA_RE006IWJ02.AInput1.St.PV,PLL:.19RA_RE007IWJ01.AInput1.St.PV,PLL:.19RA_RE007IWJ02.AInput1.St.PV,PLL:.19RA_RE008IWJ01.AInput1.St.PV,PLL:.19RA_RE008IWJ02.AInput1.St.PV,PLL:.19RA_TIT140.AInput1.St.PV,PLL:.19RA_TIT200A.AInput1.St.PV,PLL:.19RA_TIT200B.AInput1.St.PV,PLL:.19RA_TIT200C.AInput1.St.PV,PLL:.19RA_TIT200D.AInput1.St.PV,PLL:.19RA_TIT200E.AInput1.St.PV,PLL:.19RA_TIT200F.AInput1.St.PV,PLL:.19RA_TIT200G.AInput1.St.PV,PLL:.19RA_TIT200H.AInput1.St.PV,PLL:.19RA_TIT200I.AInput1.St.PV,PLL:.19RA_TIT200J.AInput1.St.PV,PLL:.19RA_TIT200K.AInput1.St.PV,PLL:.19RA_TIT200L.AInput1.St.PV,PLL:.19RA_TIT200M.AInput1.St.PV,PLL:.19RA_TIT200N.AInput1.St.PV,PLL:.19RA_TIT200O.AInput1.St.PV,PLL:.19RA_TIT200P.AInput1.St.PV,PLL:.ConsumoEliz.PV,PLL:.ConsumoEZ.PV
2024-08-15 05:46:00+02:00,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0744977,-0.5890184,413.3713,421.278778,405.16687,-0.63976115,409.902679,408.698761,-0.732240438,-1.4591645,407.019928,411.562683,411.5688,-0.0132765677,409.887115,407.469177,302.454132,284.755646,289.488617,59.8211861,26.7805824,5.16316557,-0.009352419,-0.0575618781,30.0574532,30.0806084,30.05786,0.451596,30.073988,30.0475235,0.7207414,-0.0317249931,30.05889,30.06056,30.0663357,-0.0117405551,30.0801868,30.06281,30.0057869,0.0,0.0,0.0,0.0,0.0,2997.83228,0.0,2997.547,0.0,2992.67139,0.0,0.0,0.0,3016.50317,0.0,3011.81348,30.3686333,31.1036682,30.8858337,57.7529259,58.196888,58.0939636,29.7135544,57.91457,56.2693825,30.12111,31.5972118,57.61901,57.7111855,57.9203453,33.8674,57.6702766,57.85959,12.7591448,2000.0
2024-08-15 05:47:00+02:00,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.08354059,-0.5844754,411.8616,419.958069,404.436951,-0.6347127,409.20993,408.085,-0.7477121,-1.48082507,405.618835,410.491638,410.781647,-0.0184454974,409.181946,406.793457,301.985352,283.891968,289.860229,60.8228073,26.84081,5.17056561,-0.009893843,-0.05762665,30.0418224,30.0519,30.03938,0.452322841,30.0567932,30.0279083,0.720596731,-0.0312907621,30.0503483,30.0414829,30.0384064,-0.0116462344,30.057766,30.0399837,29.9696178,0.0,0.0,0.0,0.0,0.0,3015.04077,0.0,3017.99048,0.0,3016.99048,0.0,0.0,0.0,2998.74756,0.0,2996.3623,30.30329,31.0719147,30.9019356,58.1456871,58.5605164,58.5669327,29.706913,58.275,56.7530632,30.1143227,31.6004848,57.95724,58.139637,58.4200439,33.8493233,58.1503677,58.1652031,12.7627964,2000.0
2024-08-15 05:48:00+02:00,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.09258348,-0.590855,413.2182,421.219666,405.049652,-0.6296642,410.250519,408.778076,-0.734115958,-1.46225512,406.717621,411.467743,411.898041,-0.0236144271,409.8172,407.51123,301.1966,282.623352,287.881958,60.1663551,26.8759041,5.169139,-0.008793949,-0.05769142,30.0739651,30.0800228,30.0638371,0.4526897,30.0900383,30.0607853,0.721503437,-0.03085653,30.0987644,30.0727425,30.068449,-0.0125913806,30.0763817,30.07358,30.0274868,0.0,0.0,0.0,0.0,0.0,3001.25049,0.0,3003.129,0.0,3005.53247,0.0,0.0,0.0,3012.61719,0.0,3013.823,30.4302711,31.1007137,30.8706322,58.4580727,58.84345,58.81614,29.6885834,58.53597,57.0033073,30.1112442,31.6023769,58.2908821,58.39925,58.6208763,33.8659668,58.3644371,58.4629974,12.7420959,2000.0
2024-08-15 05:49:00+02:00,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.101626366,-0.597234547,413.6184,421.3813,405.938873,-0.624615669,410.2609,409.157654,-0.7103197,-1.45681953,407.116364,411.9067,412.23056,-0.0287833568,410.283,407.809326,300.389984,284.537659,289.623,60.1029778,26.9836483,5.169475,-0.00927657448,-0.057756193,30.05515,30.05949,30.04414,0.452068716,30.0663223,30.0328846,0.7217373,-0.0304222982,30.0686588,30.0528984,30.05579,-0.0130401915,30.0677681,30.057642,30.0072327,0.0,0.0,0.0,0.0,0.0,3015.45752,0.0,3015.53467,0.0,2996.69678,0.0,0.0,0.0,3002.03564,0.0,3001.99316,30.4049664,31.0870037,30.8746471,57.9571,58.383728,58.2623749,29.7133713,58.1250763,56.4418526,30.098053,31.5988331,57.8617668,57.88781,58.07604,33.87747,57.8472977,58.1069145,12.8275671,2000.0
2024-08-15 05:50:00+02:00,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0826012939,-0.603614151,412.86795,420.603271,405.024139,-0.6195672,409.7364,408.383057,-0.71690613,-1.4674089,406.333862,410.960754,411.606873,-0.0339522846,409.715851,407.134064,301.8314,283.096436,289.146759,59.8768654,26.4754887,5.16783857,-0.0097592,-0.0578209646,30.11064,30.1077061,30.0955067,0.451447725,30.1167984,30.0920067,0.7215202,-0.0321834162,30.1045971,30.104208,30.0913811,-0.01306168,30.1176186,30.0994549,30.0202541,0.0,0.0,0.0,0.0,0.0,2998.57959,0.0,2998.83472,0.0,2997.709,0.0,0.0,0.0,2996.79565,0.0,2996.064,30.3511429,31.0851078,30.8858871,57.7136879,58.15186,58.03159,29.70572,57.86955,56.2575073,30.1000214,31.5872917,57.58434,57.6852226,57.9225349,33.8595238,57.6700172,57.8269272,12.7596712,2000.0
2024-08-15 05:51:00+02:00,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.07350849,-0.6099937,412.855865,420.745422,405.13562,-0.6145187,409.790924,408.4071,-0.6898335,-1.45960224,406.162445,410.825684,411.615631,0.0009901035,409.75473,407.207733,301.552368,284.3724,289.211334,61.07149,27.6308784,5.16774654,-0.009100029,-0.0568430834,30.0572014,30.068964,30.05651,0.452480942,30.06953,30.0421276,0.721303046,-0.0328022167,30.06691,30.053154,30.05888,-0.0130831692,30.06953,30.0511417,30.0144672,0.0,0.0,0.0,0.0,0.0,2997.67627,0.0,3011.98584,0.0,2997.67627,0.0,0.0,0.0,2998.67627,0.0,2998.67627,30.4354458,31.0925331,30.8603,58.1510773,58.5280724,58.51323,29.70813,58.23918,56.71178,30.10165,31.5980625,57.9655151,58.109726,58.3549232,33.8435173,58.0569763,58.11476,12.7486124,2000.0
2024-08-15 05:52:00+02:00,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.07844188,-0.5894112,413.301758,421.179962,405.427643,-0.609470248,409.627045,408.394684,-0.7156521,-1.46238363,406.7445,411.3634,412.04657,0.00516306236,409.641785,407.2347,300.893036,283.285126,288.32663,59.6621552,26.47559,5.170784,-0.00889479648,-0.05707837,30.0582981,30.0791245,30.0611916,0.451859951,30.0977421,30.04994,0.7210859,-0.032257,30.0731945,30.0563183,30.066227,-0.0131046576,30.0847683,30.0655327,29.9985523,0.0,0.0,0.0,0.0,0.0,2998.30225,0.0,2998.39038,0.0,2998.39038,0.0,0.0,0.0,2993.59277,0.0,3000.37134,30.4787922,31.1070385,30.8774872,58.1701164,58.5836754,58.5187263,29.7053947,58.27889,56.7106,30.1177788,31.58736,58.00197,58.1209259,58.3605576,33.840023,58.0890961,58.21266,12.7446213,2000.0
2024-08-15 05:53:00+02:00,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.08337527,-0.5831492,412.533417,421.186584,404.86557,-0.604421735,409.521362,408.156921,-0.702072859,-1.45677161,405.9645,410.652618,411.345947,0.009336021,409.521362,407.0549,303.197235,282.9338,288.6448,60.03531,27.91881,5.1699357,-0.00999273453,-0.0578033663,30.0576763,30.05805,30.0563831,0.452435136,30.0651283,30.0454559,0.720868766,-0.0319781,30.0623245,30.0614586,30.065218,-0.013126147,30.0760555,30.0624142,29.9638329,0.0,0.0,0.0,0.0,0.0,2997.48755,0.0,3006.28564,0.0,3002.367,0.0,0.0,0.0,3003.19946,0.0,2998.37158,30.3222656,31.09486,30.8619576,58.2069969,58.62705,58.5840073,29.706953,58.34286,56.7727966,30.10577,31.58516,58.06219,58.17308,58.4209862,33.8464661,58.1695633,58.2861023,12.7292242,2000.0
2024-08-15 05:54:00+02:00,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.08830866,-0.588082731,413.325653,421.486633,406.179871,-0.5993732,411.299652,409.082123,-0.6884936,-1.47951794,406.911255,411.6746,413.044342,0.01350898,411.1657,407.692017,302.6386,283.4735,288.464783,59.7792244,26.646883,5.174061,-0.009094598,-0.05746123,30.0714474,30.0717678,30.0597858,0.4515253,30.08422,30.0430813,0.7206517,-0.0325968973,30.0869236,30.077425,30.0687141,-0.0131476354,30.0916729,30.0643158,29.9840851,0.0,0.0,0.0,0.0,0.0,2995.87622,0.0,2998.40723,0.0,2995.22534,0.0,0.0,0.0,2996.15015,0.0,2996.251,30.3401127,31.09834,30.8519516,58.12333,58.5409279,58.4654655,29.6878777,58.2825928,56.6451225,30.0946674,31.599678,58.0068321,58.04237,58.2692032,33.8508339,58.00709,58.22139,12.7387466,2000.0
2024-08-15 05:55:00+02:00,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.09324205,-0.593016267,414.2159,421.815247,406.2274,-0.594324768,410.390228,409.144348,-0.707919061,-1.45024526,407.400879,412.102875,412.6149,0.0176819377,410.33313,407.77475,303.506775,283.324219,291.3551,60.00321,26.88392,5.17019033,-0.009816575,-0.0568373837,30.0652943,30.0754585,30.0553951,0.4520108,30.0851669,30.0481281,0.721514642,-0.0332156979,30.0704041,30.0544014,30.05501,-0.0131691247,30.0841045,30.0745544,29.99566,0.0,0.0,0.0,0.0,0.0,3000.073,0.0,3000.305,0.0,2997.30737,0.0,0.0,0.0,2997.655,0.0,2997.53174,30.4261036,31.095808,30.8697968,57.6726646,58.0852852,57.9315453,29.6916142,57.81786,56.1609573,30.09517,31.5839748,57.54015,57.5908737,57.8143768,33.8533325,57.56271,57.7906647,12.8383331,2000.0
2024-08-15 05:56:00+02:00,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.09817544,-0.597949743,412.371246,420.073425,404.90564,-0.589276254,409.364716,408.043579,-0.7127203,-1.4793762,406.150238,410.735321,411.45224,0.021854898,409.2669,406.87973,301.176422,282.945129,288.7165,59.9035645,27.38411,5.170497,-0.00902343,-0.0575622767,30.0677528,30.0656223,30.0537128,0.452757031,30.0831528,30.047575,0.7212779,-0.0313327834,30.08944,30.0589828,30.0533619,-0.0131906131,30.0984573,30.0625458,29.98698,0.0,0.0,0.0,0.0,0.0,3012.94019,0.0,3016.43018,0.0,3016.26025,0.0,0.0,0.0,2997.17,0.0,3000.718,30.4344521,31.09442,30.8721371,57.9559975,58.3771362,58.33197,29.6800518,58.103775,56.5385056,30.09506,31.5975571,57.7774773,57.95109,58.2312431,33.8500824,57.92642,57.9414024,12.7924585,2000.0
2024-08-15 05:57:00+02:00,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.103108831,-0.6028833,412.811462,421.40976,405.3633,-0.584227741,410.461823,408.461243,-0.7183852,-1.45921838,406.221252,411.614319,411.942352,0.0260278564,410.540558,407.135468,299.871765,284.223663,288.683929,59.6689377,26.8517227,5.167876,-0.009603249,-0.05694768,30.1096573,30.1057644,30.1007729,0.4524232,30.1220779,30.0861568,0.720552862,-0.0304621439,30.1151924,30.1123486,30.099577,-0.0132121025,30.1341019,30.0970821,30.0361671,0.0,0.0,0.0,0.0,0.0,2996.38281,0.0,3000.87061,0.0,3000.87061,0.0,0.0,0.0,3000.87061,0.0,2998.12231,30.4281254,31.1017284,30.8572788,58.2906342,58.6636925,58.681057,29.704958,58.4079666,56.8557472,30.0953922,31.6113911,58.1260033,58.24603,58.5003624,33.8363037,58.22817,58.3311424,12.7358236,2000.0
2024-08-15 05:58:00+02:00,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.108042225,-0.607816756,413.117462,420.7496,405.290161,-0.5791793,410.090454,408.9506,-0.7172254,-1.480887,406.416016,411.232025,411.831177,0.0302008148,410.105255,407.493622,301.1574,285.0277,288.851471,60.17174,27.0609226,5.17024374,-0.009923351,-0.05694318,30.0326061,30.05249,30.0288982,0.452089339,30.064249,30.02912,0.7217253,-0.0321838856,30.0528622,30.04448,30.0367241,-0.0132335909,30.0600948,30.04047,29.9710655,0.0,0.0,0.0,0.0,0.0,2997.656,0.0,2998.41235,0.0,2997.742,0.0,0.0,0.0,2997.17578,0.0,3003.158,30.4788418,31.0846214,30.8618984,58.17433,58.5827637,58.5171051,29.6841621,58.320343,56.71221,30.0938549,31.5880966,58.03129,58.12974,58.3516541,33.84727,58.09331,58.26537,12.7510834,2000.0
2024-08-15 05:59:00+02:00,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.07923854,-0.6127503,413.9882,421.012421,405.443878,-0.6820059,410.213257,408.8547,-0.7104467,-1.46740127,406.6652,411.417236,412.114319,0.0343737751,410.336548,407.536743,300.786163,283.947571,288.581329,61.3133736,27.1415348,5.166952,-0.009506233,-0.0574538931,30.1095181,30.1161556,30.0982037,0.4517555,30.11925,30.089304,0.721363544,-0.0328026861,30.1117725,30.09998,30.0942574,-0.01325508,30.12317,30.1000671,30.0347233,0.0,0.0,0.0,0.0,0.0,3014.12378,0.0,2997.31958,0.0,3014.8042,0.0,0.0,0.0,3014.96387,0.0,3001.1958,30.4328938,31.0920849,30.8337288,57.8858452,58.3186455,58.21448,29.6899548,58.0437164,56.39652,30.061203,31.5671024,57.7642746,57.8362579,58.0499,33.82319,57.7841339,57.9876022,12.7820959,2000.0
2024-08-15 06:00:00+02:00,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.09130426,-0.5823674,412.8657,420.885529,405.1328,-0.649603367,409.7389,408.630554,-0.703668058,-1.4520725,406.4521,410.941071,411.611359,-0.000512115948,409.896484,407.1838,302.199036,284.418182,289.6026,60.2438469,26.7713661,5.17914534,-0.008893085,-0.05684849,30.07569,30.09714,30.0819817,0.451421648,30.0995941,30.0608788,0.7210018,-0.03225358,30.10615,30.07824,30.0802822,-0.0132765686,30.1058979,30.0764465,29.9667244,0.0,0.0,0.0,0.0,0.0,3000.89063,0.0,3011.91528,0.0,3011.1272,0.0,0.0,0.0,3008.491,0.0,3008.1272,30.4231548,31.098,30.8528976,57.8341179,58.2395477,58.16126,29.6795063,57.94287,56.3592873,30.0881615,31.57288,57.670372,57.7939453,58.01369,33.8511124,57.7337074,57.9103737,12.7649822,2000.0
2024-08-15 06:01:00+02:00,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.103369966,-0.5978927,412.523,420.248779,404.75647,-0.6470791,409.4069,408.0121,-0.6968894,-1.47132945,405.982,410.585266,411.225555,-0.00268225255,409.423584,406.9168,301.995178,283.8931,289.2081,60.1716728,27.1743717,5.170795,-0.009088577,-0.0573573522,30.0598011,30.0690746,30.0508232,0.452589065,30.0821686,30.0409546,0.7206401,-0.0328674428,30.0596867,30.0461121,30.0540123,-0.013298058,30.0769386,30.0541229,29.9884243,0.0,0.0,0.0,0.0,0.0,2999.28223,0.0,3000.4248,0.0,2999.56738,0.0,0.0,0.0,2999.4248,0.0,2999.56738,30.4323,31.0697861,30.869688,58.15861,58.5505,58.5500526,29.70116,58.302475,56.7445,30.0806484,31.5910645,57.989975,58.1482277,58.3929138,33.83473,58.1217422,58.17464,12.7317533,2000.0
2024-08-15 06:02:00+02:00,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0665585,-0.613418,412.683624,420.584351,404.70932,-0.644554853,409.499481,408.14093,-0.690110743,-1.47277737,406.131348,410.859344,411.245758,-0.00485238945,409.583282,406.807129,301.302734,282.817963,288.932983,59.09525,26.8272285,5.178307,-0.00920071,-0.0568296462,30.0623379,30.0586548,30.0504837,0.452154815,30.0706348,30.0444679,0.721885562,-0.03307251,30.0735054,30.0636311,30.0527916,-0.0133195464,30.0783768,30.0574875,30.0159149,0.0,0.0,0.0,0.0,0.0,2997.54126,0.0,2997.08228,0.0,2998.349,0.0,0.0,0.0,2998.651,0.0,2998.651,30.4213753,31.0785732,30.8431816,58.2960739,58.6941071,58.64319,29.6983643,58.4138947,56.82861,30.0612221,31.5871429,58.1225662,58.24262,58.4779053,33.8347244,58.2288132,58.318512,12.7369232,2000.0
2024-08-15 06:03:00+02:00,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.04249411,-0.5683764,413.923462,421.6998,405.834,-0.6420306,410.670166,409.702,-0.702642,-1.46741676,406.818085,412.269958,412.856537,-0.007022526,410.717743,408.00412,300.9997,284.26,289.9542,60.2483826,25.5876122,5.170641,-0.009712562,-0.0577320829,30.0791874,30.08993,30.0901241,0.451720566,30.1039829,30.0709,0.721688449,-0.031966988,30.1039734,30.0889,30.0841427,-0.0133410357,30.1093559,30.0870266,30.0332756,0.0,0.0,0.0,0.0,0.0,2996.29028,0.0,2997.0,0.0,2998.719,0.0,0.0,0.0,2998.0,0.0,2998.28735,30.427845,31.1011963,30.8457165,58.0569458,58.48602,58.3863869,29.6742783,58.1896248,56.559742,30.0764656,31.5666466,57.9238243,57.98999,58.19003,33.8368263,57.9375,58.1639862,12.7643423,2000.0
2024-08-15 06:04:00+02:00,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.018429717,-0.550327,413.363373,421.502,405.645,-0.63950634,410.49054,409.3675,-0.712784767,-1.45205641,406.9109,411.5767,412.161621,-0.009192662,409.968445,407.9419,301.673767,283.223572,290.432739,59.3881264,26.809454,5.172955,-0.009344002,-0.0567646734,30.0746021,30.0947113,30.06642,0.45241183,30.088398,30.0547714,0.7214913,-0.0326120146,30.0950623,30.0653954,30.07019,-0.0133625241,30.0969048,30.0824356,30.010128,0.0,0.0,0.0,0.0,0.0,2998.88916,0.0,2998.494,0.0,3007.38037,0.0,0.0,0.0,3003.99463,0.0,3000.32764,30.4329586,31.0924778,30.8416977,57.7328224,58.16361,58.0752525,29.6965332,57.89366,56.2787323,30.07862,31.5609512,57.6197739,57.6865273,57.92754,33.82269,57.66458,57.848568,12.7595882,2000.0
2024-08-15 06:05:00+02:00,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.05203665,-0.572324455,412.882935,420.263245,404.638275,-0.6369821,409.1162,407.83,-0.720220566,-1.45690989,406.392822,410.507782,411.112518,-0.0113627994,409.168274,407.1403,301.172333,282.514771,288.657928,59.93088,27.5571156,5.174963,-0.009194111,-0.05682964,30.0724678,30.0858955,30.07229,0.4524296,30.08295,30.0554638,0.721294165,-0.03223473,30.085844,30.07889,30.06668,-0.0133840134,30.0914536,30.0608425,29.9638329,0.0,0.0,0.0,0.0,0.0,2996.58154,0.0,2995.41846,0.0,2997.744,0.0,0.0,0.0,3002.86475,0.0,2998.744,30.32926,31.07649,30.8532314,58.0340958,58.453804,58.4661446,29.6892262,58.2039,56.6840935,30.0876179,31.5865631,57.8685036,58.0601425,58.32868,33.8062477,58.0375977,58.0554161,12.7260313,2000.0
2024-08-15 06:06:00+02:00,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0738547,-0.5450803,412.803925,420.769684,405.507935,-0.6344579,410.386444,409.12204,-0.716718853,-1.47136,406.121246,411.054657,412.2773,-0.0135329366,410.344421,407.595581,301.44574,283.159149,290.321472,59.2539749,26.5902653,5.172877,-0.009297621,-0.0572107732,30.06047,30.0629578,30.0643559,0.452431,30.0778923,30.052721,0.721097052,-0.0331405662,30.06828,30.079977,30.0670166,-0.0134055018,30.0928268,30.0695038,30.0014477,0.0,0.0,0.0,0.0,0.0,2998.57446,0.0,2997.83423,0.0,2999.823,0.0,0.0,0.0,2999.57446,0.0,3000.326,30.3798084,31.06967,30.840395,58.3465271,58.72234,58.7091446,29.6987286,58.4557953,56.93947,30.0584564,31.5545063,58.1926041,58.3080978,58.51423,33.83021,58.23793,58.37686,12.7248764,2000.0
2024-08-15 06:07:00+02:00,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.07552391,-0.5993735,413.7524,421.6321,405.8676,-0.6319336,410.714264,409.711731,-0.713217139,-1.472587,407.0818,411.850983,412.445221,-0.0157030728,411.013824,407.8311,301.4836,283.335022,289.6229,60.542614,26.4343338,5.17512131,-0.009094205,-0.05683726,30.0636482,30.0659218,30.0566216,0.4526288,30.0741882,30.04505,0.72089994,-0.03293099,30.0810127,30.0607586,30.0675755,-0.01342699,30.0867977,30.0415382,29.9565983,0.0,0.0,0.0,0.0,0.0,3017.1,0.0,2996.73169,0.0,2997.45,0.0,0.0,0.0,3018.481,0.0,3016.79248,30.4020844,31.0710163,30.8354,57.9923477,58.399086,58.30196,29.6908054,58.1175957,56.4988823,30.0640678,31.5575428,57.8819733,57.9357147,58.09445,33.8210945,57.8695831,58.1229668,12.7903833,2000.0
2024-08-15 06:08:00+02:00,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.07719313,-0.6860032,412.7965,420.459778,404.967438,-0.6294094,409.529266,408.311554,-0.7097154,-1.47438979,406.3117,410.878052,411.390442,-0.017873209,409.569946,407.044128,303.175018,284.131561,289.158447,59.776535,27.3664112,5.175896,-0.009102377,-0.0565950722,30.0786686,30.0827656,30.08319,0.4526248,30.0990448,30.07113,0.7207028,-0.03285364,30.0973549,30.07897,30.0951862,-0.01344848,30.1019974,30.0840931,30.0188084,0.0,0.0,0.0,0.0,0.0,2996.96118,0.0,2999.221,0.0,2996.838,0.0,0.0,0.0,2998.46777,0.0,3011.026,30.3810043,31.07476,30.8396015,57.5962029,58.0770149,57.9336662,29.700161,57.78031,56.1560822,30.0554562,31.5571938,57.4951744,57.5842743,57.8215446,33.8195648,57.57065,57.7482376,12.72711,2000.0
2024-08-15 06:09:00+02:00,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0788623542,-0.60411,412.886475,420.7953,404.8433,-0.6268851,409.479248,408.1855,-0.706213653,-1.45962775,406.022217,410.677246,411.342957,-0.020043347,409.566742,407.122253,302.347717,282.300964,288.8596,60.1239471,26.1615543,5.17285776,-0.008895884,-0.05732006,30.074955,30.0918865,30.0715122,0.451532423,30.0945053,30.0548782,0.7205057,-0.0319722332,30.0742149,30.0721836,30.0801926,-0.013469968,30.0962257,30.079607,30.0014477,0.0,0.0,0.0,0.0,0.0,3012.9375,0.0,3013.9375,0.0,3013.0,0.0,0.0,0.0,3013.9375,0.0,3011.0625,30.4279976,31.0587177,30.848423,58.16359,58.5648575,58.5826,29.6961975,58.2871475,56.774147,30.064209,31.577589,57.99756,58.145298,58.3978958,33.8232727,58.14061,58.1722679,12.7492723,2000.0
2024-08-15 06:10:00+02:00,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0805315748,-0.5917501,413.512726,420.673218,405.271729,-0.624360859,410.1427,408.7759,-0.70271194,-1.45180273,406.364441,411.035278,411.852753,-0.0222134832,410.035919,407.347626,301.66333,284.257935,288.512817,59.54182,27.0305424,5.179876,-0.009779461,-0.0568271056,30.0403423,30.0502338,30.04048,0.452574879,30.0600262,30.0302162,0.7216561,-0.03292761,30.0532932,30.0198784,30.035265,-0.0134914573,30.0513458,30.0407467,29.9638329,0.0,0.0,0.0,0.0,0.0,2998.18115,0.0,2999.18115,0.0,2997.38745,0.0,0.0,0.0,2998.21582,0.0,2998.78418,30.4303627,31.0743027,30.8432941,58.2471962,58.6196556,58.5661545,29.6728954,58.3269348,56.7752037,30.0720024,31.547226,58.0930328,58.1585,58.39012,33.80403,58.15736,58.26536,12.7327061,2000.0
