# Time (hours),Membrane Thickness (cm),Voltage (V),Voltage Check(V),Current Density (A/cm^2),Current Density Check(A/cm^2),Power (W),Power Check(W)
0.326326,0.014537,1.944035,1.944035,0.756462,0.756462,1000.000000,1000.000000
0.327327,0.014527,1.944092,1.944092,0.756440,0.756440,1000.000000,1000.000000
0.328328,0.014517,1.944149,1.944149,0.756417,0.756417,1000.000000,1000.000000
0.329329,0.014507,1.944206,1.944206,0.756395,0.756395,1000.000000,1000.000000
0.330330,0.014497,1.944263,1.944263,0.756373,0.756373,1000.000000,1000.000000
0.331331,0.014487,1.944320,1.944320,0.756351,0.756351,1000.000000,1000.000000
0.332332,0.014477,1.944378,1.944378,0.756328,0.756328,1000.000000,1000.000000
0.333333,0.014467,1.944435,1.944435,0.756306,0.756306,1000.000000,1000.000000
0.334334,0.014457,1.944493,1.944493,0.756284,0.756284,1000.000000,1000.000000
0.335335,0.014447,1.944550,1.944550,0.756261,0.756261,1000.000000,1000.000000
0.336336,0.014437,1.944608,1.944608,0.756239,0.756239,1000.000000,1000.000000
0.337337,0.014427,1.944665,1.944665,0.756217,0.756217,1000.000000,1000.000000
0.338338,0.014417,1.944723,1.944723,0.756194,0.756194,1000.000000,1000.000000
0.339339,0.014407,1.944781,1.944781,0.756172,0.756172,1000.000000,1000.000000
0.340340,0.014397,1.944839,1.944839,0.756149,0.756149,1000.000000,1000.000000
0.341341,0.014387,1.944897,1.944897,0.756127,0.756127,1000.000000,1000.000000
0.342342,0.014377,1.944955,1.944955,0.756104,0.756104,1000.000000,1000.000000
0.343343,0.014367,1.945013,1.945013,0.756082,0.756082,1000.000000,1000.000000
0.344344,0.014357,1.945071,1.945071,0.756059,0.756059,1000.000000,1000.000000
0.345345,0.014347,1.945129,1.945129,0.756036,0.756036,1000.000000,1000.000000
0.346346,0.014337,1.945188,1.945188,0.756014,0.756014,1000.000000,1000.000000
0.347347,0.014327,1.945246,1.945246,0.755991,0.755991,1000.000000,1000.000000
0.348348,0.014317,1.945305,1.945305,0.755968,0.755968,1000.000000,1000.000000
0.349349,0.014307,1.945363,1.945363,0.755945,0.755945,1000.000000,1000.000000
0.350350,0.014296,1.945422,1.945422,0.755923,0.755923,1000.000000,1000.000000
0.351351,0.014286,1.945481,1.945481,0.755900,0.755900,1000.000000,1000.000000
0.352352,0.014276,1.945539,1.945539,0.755877,0.755877,1000.000000,1000.000000
0.353353,0.014266,1.945598,1.945598,0.755854,0.755854,1000.000000,1000.000000
0.354354,0.014256,1.945657,1.945657,0.755831,0.755831,1000.000000,1000.000000
0.355355,0.014246,1.945716,1.945716,0.755808,0.755808,1000.000000,1000.000000
0.356356,0.014236,1.945775,1.945775,0.755785,0.755785,1000.000000,1000.000000
0.357357,0.014226,1.945835,1.945835,0.755762,0.755762,1000.000000,1000.000000
0.358358,0.014216,1.945894,1.945894,0.755739,0.755739,1000.000000,1000.000000
0.359359,0.014206,1.945953,1.945953,0.755716,0.755716,1000.000000,1000.000000
0.360360,0.014196,1.946013,1.946013,0.755693,0.755693,1000.000000,1000.000000
0.361361,0.014186,1.946072,1.946072,0.755670,0.755670,1000.000000,1000.000000
0.362362,0.014176,1.946132,1.946132,0.755647,0.755647,1000.000000,1000.000000
0.363363,0.014166,1.946192,1.946192,0.755624,0.755624,1000.000000,1000.000000
0.364364,0.014156,1.946252,1.946252,0.755600,0.755600,1000.000000,1000.000000
0.365365,0.014146,1.946311,1.946311,0.755577,0.755577,1000.000000,1000.000000
0.366366,0.014136,1.946371,1.946371,0.755554,0.755554,1000.000000,1000.000000
0.367367,0.014126,1.946431,1.946431,0.755530,0.755530,1000.000000,1000.000000
0.368368,0.014116,1.946491,1.946491,0.755507,0.755507,1000.000000,1000.000000
0.369369,0.014106,1.946552,1.946552,0.755484,0.755484,1000.000000,1000.000000
0.370370,0.014096,1.946612,1.946612,0.755460,0.755460,1000.000000,1000.000000
0.371371,0.014086,1.946672,1.946672,0.755437,0.755437,1000.000000,1000.000000
0.372372,0.014076,1.946733,1.946733,0.755414,0.755414,1000.000000,1000.000000
0.373373,0.014066,1.946793,1.946793,0.755390,0.755390,1000.000000,1000.000000
0.374374,0.014056,1.946854,1.946854,0.755367,0.755367,1000.000000,1000.000000
0.375375,0.014046,1.946915,1.946915,0.755343,0.755343,1000.000000,1000.000000
0.376376,0.014036,1.946975,1.946975,0.755319,0.755319,1000.000000,1000.000000
0.377377,0.014026,1.947036,1.947036,0.755296,0.755296,1000.000000,1000.000000
0.378378,0.014016,1.947097,1.947097,0.755272,0.755272,1000.000000,1000.000000
0.379379,0.014006,1.947158,1.947158,0.755248,0.755248,1000.000000,1000.000000
0.380380,0.013996,1.947219,1.947219,0.755225,0.755225,1000.000000,1000.000000
0.381381,0.013986,1.947280,1.947280,0.755201,0.755201,1000.000000,1000.000000
0.382382,0.013976,1.947342,1.947342,0.755177,0.755177,1000.000000,1000.000000
0.383383,0.013966,1.947403,1.947403,0.755154,0.755154,1000.000000,1000.000000
0.384384,0.013956,1.947464,1.947464,0.755130,0.755130,1000.000000,1000.000000
0.385385,0.013946,1.947526,1.947526,0.755106,0.755106,1000.000000,1000.000000
0.386386,0.013936,1.947588,1.947588,0.755082,0.755082,1000.000000,1000.000000
0.387387,0.013926,1.947649,1.947649,0.755058,0.755058,1000.000000,1000.000000
0.388388,0.013916,1.947711,1.947711,0.755034,0.755034,1000.000000,1000.000000
0.389389,0.013906,1.947773,1.947773,0.755010,0.755010,1000.000000,1000.000000
0.390390,0.013896,1.947835,1.947835,0.754986,0.754986,1000.000000,1000.000000
0.391391,0.013886,1.947897,1.947897,0.754962,0.754962,1000.000000,1000.000000
0.392392,0.013876,1.947959,1.947959,0.754938,0.754938,1000.000000,1000.000000
0.393393,0.013866,1.948021,1.948021,0.754914,0.754914,1000.000000,1000.000000
0.394394,0.013856,1.948084,1.948084,0.754890,0.754890,1000.000000,1000.000000
0.395395,0.013846,1.948146,1.948146,0.754866,0.754866,1000.000000,1000.000000
0.396396,0.013836,1.948208,1.948208,0.754841,0.754841,1000.000000,1000.000000
0.397397,0.013826,1.948271,1.948271,0.754817,0.754817,1000.000000,1000.000000
0.398398,0.013816,1.948334,1.948334,0.754793,0.754793,1000.000000,1000.000000
0.399399,0.013806,1.948396,1.948396,0.754769,0.754769,1000.000000,1000.000000
0.400400,0.013796,1.948459,1.948459,0.754744,0.754744,1000.000000,1000.000000
0.401401,0.013786,1.948522,1.948522,0.754720,0.754720,1000.000000,1000.000000
0.402402,0.013776,1.948585,1.948585,0.754695,0.754695,1000.000000,1000.000000
0.403403,0.013766,1.948648,1.948648,0.754671,0.754671,1000.000000,1000.000000
0.404404,0.013756,1.948711,1.948711,0.754647,0.754647,1000.000000,1000.000000
0.405405,0.013746,1.948775,1.948775,0.754622,0.754622,1000.000000,1000.000000
0.406406,0.013736,1.948838,1.948838,0.754598,0.754598,1000.000000,1000.000000
0.407407,0.013726,1.948901,1.948901,0.754573,0.754573,1000.000000,1000.000000
0.408408,0.013716,1.948965,1.948965,0.754548,0.754548,1000.000000,1000.000000
0.409409,0.013706,1.949028,1.949028,0.754524,0.754524,1000.000000,1000.000000
0.410410,0.013696,1.949092,1.949092,0.754499,0.754499,1000.000000,1000.000000
0.411411,0.013686,1.949156,1.949156,0.754474,0.754474,1000.000000,1000.000000
0.412412,0.013676,1.949220,1.949220,0.754450,0.754450,1000.000000,1000.000000
0.413413,0.013666,1.949284,1.949284,0.754425,0.754425,1000.000000,1000.000000
0.414414,0.013656,1.949348,1.949348,0.754400,0.754400,1000.000000,1000.000000
0.415415,0.013646,1.949412,1.949412,0.754375,0.754375,1000.000000,1000.000000
0.416416,0.013636,1.949476,1.949476,0.754350,0.754350,1000.000000,1000.000000
0.417417,0.013626,1.949541,1.949541,0.754326,0.754326,1000.000000,1000.000000
0.418418,0.013616,1.949605,1.949605,0.754301,0.754301,1000.000000,1000.000000
0.419419,0.013606,1.949670,1.949670,0.754276,0.754276,1000.000000,1000.000000
0.420420,0.013596,1.949734,1.949734,0.754251,0.754251,1000.000000,1000.000000
0.421421,0.013586,1.949799,1.949799,0.754226,0.754226,1000.000000,1000.000000
0.422422,0.013576,1.949864,1.949864,0.754201,0.754201,1000.000000,1000.000000
0.423423,0.013566,1.949928,1.949928,0.754175,0.754175,1000.000000,1000.000000
0.424424,0.013556,1.949993,1.949993,0.754150,0.754150,1000.000000,1000.000000
0.425425,0.013546,1.950058,1.950058,0.754125,0.754125,1000.000000,1000.000000
0.426426,0.013536,1.950124,1.950124,0.754100,0.754100,1000.000000,1000.000000
0.427427,0.013526,1.950189,1.950189,0.754075,0.754075,1000.000000,1000.000000
0.428428,0.013516,1.950254,1.950254,0.754050,0.754050,1000.000000,1000.000000
0.429429,0.013506,1.950320,1.950320,0.754024,0.754024,1000.000000,1000.000000
0.430430,0.013496,1.950385,1.950385,0.753999,0.753999,1000.000000,1000.000000
0.431431,0.013486,1.950451,1.950451,0.753974,0.753974,1000.000000,1000.000000
0.432432,0.013476,1.950516,1.950516,0.753948,0.753948,1000.000000,1000.000000
0.433433,0.013466,1.950582,1.950582,0.753923,0.753923,1000.000000,1000.000000
0.434434,0.013456,1.950648,1.950648,0.753897,0.753897,1000.000000,1000.000000
0.435435,0.013446,1.950714,1.950714,0.753872,0.753872,1000.000000,1000.000000
0.436436,0.013436,1.950780,1.950780,0.753846,0.753846,1000.000000,1000.000000
0.437437,0.013426,1.950846,1.950846,0.753821,0.753821,1000.000000,1000.000000
0.438438,0.013416,1.950913,1.950913,0.753795,0.753795,1000.000000,1000.000000
0.439439,0.013406,1.950979,1.950979,0.753769,0.753769,1000.000000,1000.000000
0.440440,0.013396,1.951046,1.951046,0.753744,0.753744,1000.000000,1000.000000
0.441441,0.013386,1.951112,1.951112,0.753718,0.753718,1000.000000,1000.000000
0.442442,0.013376,1.951179,1.951179,0.753692,0.753692,1000.000000,1000.000000
0.443443,0.013366,1.951246,1.951246,0.753666,0.753666,1000.000000,1000.000000
0.444444,0.013356,1.951312,1.951312,0.753641,0.753641,1000.000000,1000.000000
0.445445,0.013346,1.951379,1.951379,0.753615,0.753615,1000.000000,1000.000000
0.446446,0.013336,1.951446,1.951446,0.753589,0.753589,1000.000000,1000.000000
0.447447,0.013326,1.951513,1.951513,0.753563,0.753563,1000.000000,1000.000000
0.448448,0.013316,1.951581,1.951581,0.753537,0.753537,1000.000000,1000.000000
0.449449,0.013306,1.951648,1.951648,0.753511,0.753511,1000.000000,1000.000000
0.450450,0.013295,1.951715,1.951715,0.753485,0.753485,1000.000000,1000.000000
0.451451,0.013285,1.951783,1.951783,0.753459,0.753459,1000.000000,1000.000000
0.452452,0.013275,1.951851,1.951851,0.753433,0.753433,1000.000000,1000.000000
0.453453,0.013265,1.951918,1.951918,0.753407,0.753407,1000.000000,1000.000000
0.454454,0.013255,1.951986,1.951986,0.753380,0.753380,1000.000000,1000.000000
0.455455,0.013245,1.952054,1.952054,0.753354,0.753354,1000.000000,1000.000000
0.456456,0.013235,1.952122,1.952122,0.753328,0.753328,1000.000000,1000.000000
0.457457,0.013225,1.952190,1.952190,0.753302,0.753302,1000.000000,1000.000000
0.458458,0.013215,1.952258,1.952258,0.753275,0.753275,1000.000000,1000.000000
0.459459,0.013205,1.952327,1.952327,0.753249,0.753249,1000.000000,1000.000000
0.460460,0.013195,1.952395,1.952395,0.753223,0.753223,1000.000000,1000.000000
0.461461,0.013185,1.952464,1.952464,0.753196,0.753196,1000.000000,1000.000000
0.462462,0.013175,1.952532,1.952532,0.753170,0.753170,1000.000000,1000.000000
0.463463,0.013165,1.952601,1.952601,0.753143,0.753143,1000.000000,1000.000000
0.464464,0.013155,1.952670,1.952670,0.753117,0.753117,1000.000000,1000.000000
0.465465,0.013145,1.952739,1.952739,0.753090,0.753090,1000.000000,1000.000000
0.466466,0.013135,1.952808,1.952808,0.753064,0.753064,1000.000000,1000.000000
0.467467,0.013125,1.952877,1.952877,0.753037,0.753037,1000.000000,1000.000000
0.468468,0.013115,1.952946,1.952946,0.753010,0.753010,1000.000000,1000.000000
0.469469,0.013105,1.953015,1.953015,0.752983,0.752983,1000.000000,1000.000000
0.470470,0.013095,1.953085,1.953085,0.752957,0.752957,1000.000000,1000.000000
0.471471,0.013085,1.953154,1.953154,0.752930,0.752930,1000.000000,1000.000000
0.472472,0.013075,1.953224,1.953224,0.752903,0.752903,1000.000000,1000.000000
0.473473,0.013065,1.953293,1.953293,0.752876,0.752876,1000.000000,1000.000000
0.474474,0.013055,1.953363,1.953363,0.752849,0.752849,1000.000000,1000.000000
0.475475,0.013045,1.953433,1.953433,0.752822,0.752822,1000.000000,1000.000000
0.476476,0.013035,1.953503,1.953503,0.752795,0.752795,1000.000000,1000.000000
0.477477,0.013025,1.953573,1.953573,0.752768,0.752768,1000.000000,1000.000000
0.478478,0.013015,1.953644,1.953644,0.752741,0.752741,1000.000000,1000.000000
0.479479,0.013005,1.953714,1.953714,0.752714,0.752714,1000.000000,1000.000000
0.480480,0.012995,1.953784,1.953784,0.752687,0.752687,1000.000000,1000.000000
0.481481,0.012985,1.953855,1.953855,0.752660,0.752660,1000.000000,1000.000000
0.482482,0.012975,1.953926,1.953926,0.752633,0.752633,1000.000000,1000.000000
0.483483,0.012965,1.953996,1.953996,0.752605,0.752605,1000.000000,1000.000000
0.484484,0.012955,1.954067,1.954067,0.752578,0.752578,1000.000000,1000.000000
0.485485,0.012945,1.954138,1.954138,0.752551,0.752551,1000.000000,1000.000000
0.486486,0.012935,1.954209,1.954209,0.752523,0.752523,1000.000000,1000.000000
0.487487,0.012925,1.954280,1.954280,0.752496,0.752496,1000.000000,1000.000000
0.488488,0.012915,1.954352,1.954352,0.752469,0.752469,1000.000000,1000.000000
0.489489,0.012905,1.954423,1.954423,0.752441,0.752441,1000.000000,1000.000000
0.490490,0.012895,1.954494,1.954494,0.752414,0.752414,1000.000000,1000.000000
0.491491,0.012885,1.954566,1.954566,0.752386,0.752386,1000.000000,1000.000000
0.492492,0.012875,1.954638,1.954638,0.752358,0.752358,1000.000000,1000.000000
0.493493,0.012865,1.954710,1.954710,0.752331,0.752331,1000.000000,1000.000000
0.494494,0.012855,1.954781,1.954781,0.752303,0.752303,1000.000000,1000.000000
0.495495,0.012845,1.954854,1.954854,0.752275,0.752275,1000.000000,1000.000000
0.496496,0.012835,1.954926,1.954926,0.752248,0.752248,1000.000000,1000.000000
0.497497,0.012825,1.954998,1.954998,0.752220,0.752220,1000.000000,1000.000000
0.498498,0.012815,1.955070,1.955070,0.752192,0.752192,1000.000000,1000.000000
0.499499,0.012805,1.955143,1.955143,0.752164,0.752164,1000.000000,1000.000000
0.500501,0.012795,1.955215,1.955215,0.752136,0.752136,1000.000000,1000.000000
0.501502,0.012785,1.955288,1.955288,0.752108,0.752108,1000.000000,1000.000000
0.502503,0.012775,1.955361,1.955361,0.752080,0.752080,1000.000000,1000.000000
0.503504,0.012765,1.955434,1.955434,0.752052,0.752052,1000.000000,1000.000000
0.504505,0.012755,1.955507,1.955507,0.752024,0.752024,1000.000000,1000.000000
0.505506,0.012745,1.955580,1.955580,0.751996,0.751996,1000.000000,1000.000000
0.506507,0.012735,1.955653,1.955653,0.751968,0.751968,1000.000000,1000.000000
0.507508,0.012725,1.955726,1.955726,0.751940,0.751940,1000.000000,1000.000000
0.508509,0.012715,1.955800,1.955800,0.751912,0.751912,1000.000000,1000.000000
0.509510,0.012705,1.955873,1.955873,0.751883,0.751883,1000.000000,1000.000000
0.510511,0.012695,1.955947,1.955947,0.751855,0.751855,1000.000000,1000.000000
0.511512,0.012685,1.956021,1.956021,0.751827,0.751827,1000.000000,1000.000000
0.512513,0.012675,1.956094,1.956094,0.751798,0.751798,1000.000000,1000.000000
0.513514,0.012665,1.956168,1.956168,0.751770,0.751770,1000.000000,1000.000000
0.514515,0.012655,1.956243,1.956243,0.751741,0.751741,1000.000000,1000.000000
0.515516,0.012645,1.956317,1.956317,0.751713,0.751713,1000.000000,1000.000000
0.516517,0.012635,1.956391,1.956391,0.751684,0.751684,1000.000000,1000.000000
0.517518,0.012625,1.956466,1.956466,0.751656,0.751656,1000.000000,1000.000000
0.518519,0.012615,1.956540,1.956540,0.751627,0.751627,1000.000000,1000.000000
0.519520,0.012605,1.956615,1.956615,0.751598,0.751598,1000.000000,1000.000000
0.520521,0.012595,1.956690,1.956690,0.751570,0.751570,1000.000000,1000.000000
0.521522,0.012585,1.956764,1.956764,0.751541,0.751541,1000.000000,1000.000000
0.522523,0.012575,1.956839,1.956839,0.751512,0.751512,1000.000000,1000.000000
0.523524,0.012565,1.956915,1.956915,0.751483,0.751483,1000.000000,1000.000000
0.524525,0.012555,1.956990,1.956990,0.751454,0.751454,1000.000000,1000.000000
0.525526,0.012545,1.957065,1.957065,0.751425,0.751425,1000.000000,1000.000000
0.526527,0.012535,1.957141,1.957141,0.751396,0.751396,1000.000000,1000.000000
0.527528,0.012525,1.957216,1.957216,0.751367,0.751367,1000.000000,1000.000000
0.528529,0.012515,1.957292,1.957292,0.751338,0.751338,1000.000000,1000.000000
0.529530,0.012505,1.957368,1.957368,0.751309,0.751309,1000.000000,1000.000000
0.530531,0.012495,1.957444,1.957444,0.751280,0.751280,1000.000000,1000.000000
0.531532,0.012485,1.957520,1.957520,0.751251,0.751251,1000.000000,1000.000000
0.532533,0.012475,1.957596,1.957596,0.751222,0.751222,1000.000000,1000.000000
0.533534,0.012465,1.957672,1.957672,0.751192,0.751192,1000.000000,1000.000000
0.534535,0.012455,1.957749,1.957749,0.751163,0.751163,1000.000000,1000.000000
0.535536,0.012445,1.957825,1.957825,0.751134,0.751134,1000.000000,1000.000000
0.536537,0.012435,1.957902,1.957902,0.751104,0.751104,1000.000000,1000.000000
0.537538,0.012425,1.957978,1.957978,0.751075,0.751075,1000.000000,1000.000000
0.538539,0.012415,1.958055,1.958055,0.751045,0.751045,1000.000000,1000.000000
0.539540,0.012405,1.958132,1.958132,0.751016,0.751016,1000.000000,1000.000000
0.540541,0.012395,1.958209,1.958209,0.750986,0.750986,1000.000000,1000.000000
0.541542,0.012385,1.958287,1.958287,0.750957,0.750957,1000.000000,1000.000000
0.542543,0.012375,1.958364,1.958364,0.750927,0.750927,1000.000000,1000.000000
0.543544,0.012365,1.958441,1.958441,0.750897,0.750897,1000.000000,1000.000000
0.544545,0.012355,1.958519,1.958519,0.750868,0.750868,1000.000000,1000.000000
0.545546,0.012345,1.958597,1.958597,0.750838,0.750838,1000.000000,1000.000000
0.546547,0.012335,1.958674,1.958674,0.750808,0.750808,1000.000000,1000.000000
0.547548,0.012325,1.958752,1.958752,0.750778,0.750778,1000.000000,1000.000000
0.548549,0.012315,1.958830,1.958830,0.750748,0.750748,1000.000000,1000.000000
0.549550,0.012305,1.958909,1.958909,0.750718,0.750718,1000.000000,1000.000000
0.550551,0.012294,1.958987,1.958987,0.750688,0.750688,1000.000000,1000.000000
0.551552,0.012284,1.959065,1.959065,0.750658,0.750658,1000.000000,1000.000000
0.552553,0.012274,1.959144,1.959144,0.750628,0.750628,1000.000000,1000.000000
0.553554,0.012264,1.959223,1.959223,0.750598,0.750598,1000.000000,1000.000000
0.554555,0.012254,1.959301,1.959301,0.750568,0.750568,1000.000000,1000.000000
0.555556,0.012244,1.959380,1.959380,0.750537,0.750537,1000.000000,1000.000000
0.556557,0.012234,1.959459,1.959459,0.750507,0.750507,1000.000000,1000.000000
0.557558,0.012224,1.959539,1.959539,0.750477,0.750477,1000.000000,1000.000000
0.558559,0.012214,1.959618,1.959618,0.750446,0.750446,1000.000000,1000.000000
0.559560,0.012204,1.959697,1.959697,0.750416,0.750416,1000.000000,1000.000000
0.560561,0.012194,1.959777,1.959777,0.750386,0.750386,1000.000000,1000.000000
0.561562,0.012184,1.959856,1.959856,0.750355,0.750355,1000.000000,1000.000000
0.562563,0.012174,1.959936,1.959936,0.750325,0.750325,1000.000000,1000.000000
0.563564,0.012164,1.960016,1.960016,0.750294,0.750294,1000.000000,1000.000000
0.564565,0.012154,1.960096,1.960096,0.750263,0.750263,1000.000000,1000.000000
0.565566,0.012144,1.960176,1.960176,0.750233,0.750233,1000.000000,1000.000000
0.566567,0.012134,1.960257,1.960257,0.750202,0.750202,1000.000000,1000.000000
0.567568,0.012124,1.960337,1.960337,0.750171,0.750171,1000.000000,1000.000000
0.568569,0.012114,1.960418,1.960418,0.750140,0.750140,1000.000000,1000.000000
0.569570,0.012104,1.960498,1.960498,0.750109,0.750109,1000.000000,1000.000000
0.570571,0.012094,1.960579,1.960579,0.750079,0.750079,1000.000000,1000.000000
0.571572,0.012084,1.960660,1.960660,0.750048,0.750048,1000.000000,1000.000000
0.572573,0.012074,1.960741,1.960741,0.750017,0.750017,1000.000000,1000.000000
0.573574,0.012064,1.960822,1.960822,0.749986,0.749986,1000.000000,1000.000000
0.574575,0.012054,1.960903,1.960903,0.749954,0.749954,1000.000000,1000.000000
0.575576,0.012044,1.960985,1.960985,0.749923,0.749923,1000.000000,1000.000000
0.576577,0.012034,1.961067,1.961067,0.749892,0.749892,1000.000000,1000.000000
0.577578,0.012024,1.961148,1.961148,0.749861,0.749861,1000.000000,1000.000000
0.578579,0.012014,1.961230,1.961230,0.749830,0.749830,1000.000000,1000.000000
0.579580,0.012004,1.961312,1.961312,0.749798,0.749798,1000.000000,1000.000000
0.580581,0.011994,1.961394,1.961394,0.749767,0.749767,1000.000000,1000.000000
0.581582,0.011984,1.961476,1.961476,0.749735,0.749735,1000.000000,1000.000000
0.582583,0.011974,1.961559,1.961559,0.749704,0.749704,1000.000000,1000.000000
0.583584,0.011964,1.961641,1.961641,0.749672,0.749672,1000.000000,1000.000000
0.584585,0.011954,1.961724,1.961724,0.749641,0.749641,1000.000000,1000.000000
0.585586,0.011944,1.961806,1.961806,0.749609,0.749609,1000.000000,1000.000000
0.586587,0.011934,1.961889,1.961889,0.749578,0.749578,1000.000000,1000.000000
0.587588,0.011924,1.961972,1.961972,0.749546,0.749546,1000.000000,1000.000000
0.588589,0.011914,1.962056,1.962056,0.749514,0.749514,1000.000000,1000.000000
0.589590,0.011904,1.962139,1.962139,0.749482,0.749482,1000.000000,1000.000000
0.590591,0.011894,1.962222,1.962222,0.749450,0.749450,1000.000000,1000.000000
0.591592,0.011884,1.962306,1.962306,0.749419,0.749419,1000.000000,1000.000000
0.592593,0.011874,1.962389,1.962389,0.749387,0.749387,1000.000000,1000.000000
0.593594,0.011864,1.962473,1.962473,0.749355,0.749355,1000.000000,1000.000000
0.594595,0.011854,1.962557,1.962557,0.749322,0.749322,1000.000000,1000.000000
0.595596,0.011844,1.962641,1.962641,0.749290,0.749290,1000.000000,1000.000000
0.596597,0.011834,1.962725,1.962725,0.749258,0.749258,1000.000000,1000.000000
0.597598,0.011824,1.962810,1.962810,0.749226,0.749226,1000.000000,1000.000000
0.598599,0.011814,1.962894,1.962894,0.749194,0.749194,1000.000000,1000.000000
0.599600,0.011804,1.962979,1.962979,0.749161,0.749161,1000.000000,1000.000000
0.600601,0.011794,1.963064,1.963064,0.749129,0.749129,1000.000000,1000.000000
0.601602,0.011784,1.963149,1.963149,0.749097,0.749097,1000.000000,1000.000000
0.602603,0.011774,1.963234,1.963234,0.749064,0.749064,1000.000000,1000.000000
0.603604,0.011764,1.963319,1.963319,0.749032,0.749032,1000.000000,1000.000000
0.604605,0.011754,1.963404,1.963404,0.748999,0.748999,1000.000000,1000.000000
0.605606,0.011744,1.963490,1.963490,0.748967,0.748967,1000.000000,1000.000000
0.606607,0.011734,1.963575,1.963575,0.748934,0.748934,1000.000000,1000.000000
0.607608,0.011724,1.963661,1.963661,0.748901,0.748901,1000.000000,1000.000000
0.608609,0.011714,1.963747,1.963747,0.748869,0.748869,1000.000000,1000.000000
0.609610,0.011704,1.963833,1.963833,0.748836,0.748836,1000.000000,1000.000000
0.610611,0.011694,1.963919,1.963919,0.748803,0.748803,1000.000000,1000.000000
0.611612,0.011684,1.964005,1.964005,0.748770,0.748770,1000.000000,1000.000000
0.612613,0.011674,1.964092,1.964092,0.748737,0.748737,1000.000000,1000.000000
0.613614,0.011664,1.964178,1.964178,0.748704,0.748704,1000.000000,1000.000000
0.614615,0.011654,1.964265,1.964265,0.748671,0.748671,1000.000000,1000.000000
0.615616,0.011644,1.964352,1.964352,0.748638,0.748638,1000.000000,1000.000000
0.616617,0.011634,1.964439,1.964439,0.748605,0.748605,1000.000000,1000.000000
0.617618,0.011624,1.964526,1.964526,0.748572,0.748572,1000.000000,1000.000000
0.618619,0.011614,1.964613,1.964613,0.748538,0.748538,1000.000000,1000.000000
0.619620,0.011604,1.964701,1.964701,0.748505,0.748505,1000.000000,1000.000000
0.620621,0.011594,1.964788,1.964788,0.748472,0.748472,1000.000000,1000.000000
0.621622,0.011584,1.964876,1.964876,0.748438,0.748438,1000.000000,1000.000000
0.622623,0.011574,1.964964,1.964964,0.748405,0.748405,1000.000000,1000.000000
0.623624,0.011564,1.965052,1.965052,0.748371,0.748371,1000.000000,1000.000000
0.624625,0.011554,1.965140,1.965140,0.748338,0.748338,1000.000000,1000.000000
0.625626,0.011544,1.965228,1.965228,0.748304,0.748304,1000.000000,1000.000000
0.626627,0.011534,1.965317,1.965317,0.748270,0.748270,1000.000000,1000.000000
0.627628,0.011524,1.965405,1.965405,0.748237,0.748237,1000.000000,1000.000000
0.628629,0.011514,1.965494,1.965494,0.748203,0.748203,1000.000000,1000.000000
0.629630,0.011504,1.965583,1.965583,0.748169,0.748169,1000.000000,1000.000000
0.630631,0.011494,1.965672,1.965672,0.748135,0.748135,1000.000000,1000.000000
0.631632,0.011484,1.965761,1.965761,0.748101,0.748101,1000.000000,1000.000000
0.632633,0.011474,1.965850,1.965850,0.748067,0.748067,1000.000000,1000.000000
0.633634,0.011464,1.965940,1.965940,0.748033,0.748033,1000.000000,1000.000000
0.634635,0.011454,1.966030,1.966030,0.747999,0.747999,1000.000000,1000.000000
0.635636,0.011444,1.966119,1.966119,0.747965,0.747965,1000.000000,1000.000000
0.636637,0.011434,1.966209,1.966209,0.747931,0.747931,1000.000000,1000.000000
0.637638,0.011424,1.966299,1.966299,0.747896,0.747896,1000.000000,1000.000000
0.638639,0.011414,1.966390,1.966390,0.747862,0.747862,1000.000000,1000.000000
0.639640,0.011404,1.966480,1.966480,0.747828,0.747828,1000.000000,1000.000000
0.640641,0.011394,1.966570,1.966570,0.747793,0.747793,1000.000000,1000.000000
0.641642,0.011384,1.966661,1.966661,0.747759,0.747759,1000.000000,1000.000000
0.642643,0.011374,1.966752,1.966752,0.747724,0.747724,1000.000000,1000.000000
0.643644,0.011364,1.966843,1.966843,0.747690,0.747690,1000.000000,1000.000000
0.644645,0.011354,1.966934,1.966934,0.747655,0.747655,1000.000000,1000.000000
0.645646,0.011344,1.967025,1.967025,0.747620,0.747620,1000.000000,1000.000000
0.646647,0.011334,1.967117,1.967117,0.747586,0.747586,1000.000000,1000.000000
0.647648,0.011324,1.967208,1.967208,0.747551,0.747551,1000.000000,1000.000000
0.648649,0.011314,1.967300,1.967300,0.747516,0.747516,1000.000000,1000.000000
0.649650,0.011304,1.967392,1.967392,0.747481,0.747481,1000.000000,1000.000000
0.650651,0.011293,1.967484,1.967484,0.747446,0.747446,1000.000000,1000.000000
0.651652,0.011283,1.967576,1.967576,0.747411,0.747411,1000.000000,1000.000000
0.652653,0.011273,1.967669,1.967669,0.747376,0.747376,1000.000000,1000.000000
0.653654,0.011263,1.967761,1.967761,0.747341,0.747341,1000.000000,1000.000000
0.654655,0.011253,1.967854,1.967854,0.747306,0.747306,1000.000000,1000.000000
0.655656,0.011243,1.967947,1.967947,0.747270,0.747270,1000.000000,1000.000000
0.656657,0.011233,1.968040,1.968040,0.747235,0.747235,1000.000000,1000.000000
